name,display_name,data_type,chart_type
"China, Financial account excluding reserve assets, Other investment, Liabilities, Other equity, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Other equity, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Currency and deposits, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Currency and deposits, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Loans, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Loans, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Insurance, pension, and standardized guarantee schemes, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Insurance, pension, and standardized guarantee schemes, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Trade credit and advances, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Trade credit and advances, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Other accounts payable, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Other accounts payable, USD bn",None,line
"China, Financial account excluding reserve assets, Other investment, Liabilities, Special drawing rights, USD bn","China, Financial account excluding reserve assets, Other investment, Liabilities, Special drawing rights, USD bn",None,line
"China, Reserve assets, USD bn","China, Reserve assets, USD bn",None,line
"China, Reserve assets, Monetary gold, USD bn","China, Reserve assets, Monetary gold, USD bn",None,line
"China, Reserve assets, Special drawing rights, USD bn","China, Reserve assets, Special drawing rights, USD bn",None,line
"China, Reserve assets, Reserve position in the IMF, USD bn","China, Reserve assets, Reserve position in the IMF, USD bn",None,line
"China, Reserve assets, Foreign exchange reserves, USD bn","China, Reserve assets, Foreign exchange reserves, USD bn",None,line
"China, Reserve assets, Other reserve assets, USD bn","China, Reserve assets, Other reserve assets, USD bn",None,line
"China, Net errors and ommissions, USD bn","China, Net errors and ommissions, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, USD bn","China, Financial Account excluding reserve assets, including E&O, USD bn",None,line
"China, Capital and Financial Accounts, including E&O, USD bn","China, Capital and Financial Accounts, including E&O, USD bn",None,line
"China, Capital and financial account, including E&O, USD bn","China, Capital and financial account, including E&O, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, Debt, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, Debt, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, Equity, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, Equity, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Assets, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, Debt, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, Debt, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, Equity, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, Equity, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, Liabilities, USD bn",None,line
"China, Financial Account excluding reserve assets, including E&O, Direct Investment, USD bn","China, Financial Account excluding reserve assets, including E&O, Direct Investment, USD bn",None,line
"China, Financial Account including E&O, USD bn","China, Financial Account including E&O, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, Debt, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, Debt, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, Equity, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, Equity, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Assets, USD bn",None,line
"China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, Debt, USD bn","China, Financial account excluding reserve assets, including E&O, Direct Investment, Liabilities, Debt, USD bn",None,line
