name,display_name,data_type,chart_type
"Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for spring & summer, ordinary, % YoY","Japan, CPI, Clothes & footwear, Clothes, Clothing, Women's clothing, Women's suits for spring & summer, ordinary, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Japanese clothing, Women'sKimono, % YoY","Japan, CPI, Clothes & footwear, Clothes, Japanese clothing, Women'sKimono, % YoY",None,line
"Japan, CPI, Clothes & footwear, Clothes, Japanese clothing, Women'sObi, % YoY","Japan, CPI, Clothes & footwear, Clothes, Japanese clothing, Women'sObi, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Canvas shoes, % YoY","Japan, CPI, Clothes & footwear, Footwear, Canvas shoes, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Children's shoes, % YoY","Japan, CPI, Clothes & footwear, Footwear, Children's shoes, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Men's shoes, % YoY","Japan, CPI, Clothes & footwear, Footwear, Men's shoes, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Sandals, % YoY","Japan, CPI, Clothes & footwear, Footwear, Sandals, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Slippers, % YoY","Japan, CPI, Clothes & footwear, Footwear, Slippers, % YoY",None,line
"Japan, CPI, Clothes & footwear, Footwear, Women's shoes, % YoY","Japan, CPI, Clothes & footwear, Footwear, Women's shoes, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Belts, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Belts, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Hats & caps, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Hats & caps, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Men's socks, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Men's socks, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Mufflers, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Mufflers, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Neckties, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Neckties, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Women's socks, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Women's socks, % YoY",None,line
"Japan, CPI, Clothes & footwear, Other clothing, Women's stockings, % YoY","Japan, CPI, Clothes & footwear, Other clothing, Women's stockings, % YoY",None,line
"Japan, CPI, Clothes & footwear, Services related to clothing, Charges for clothing rent, % YoY","Japan, CPI, Clothes & footwear, Services related to clothing, Charges for clothing rent, % YoY",None,line
