name,display_name,data_type,chart_type
"Imports, Semi mfg equipment, LCU, SA, % MoM","Imports, Semi mfg equipment, LCU, SA, % MoM",p,line
"Exports, All, Work day adjusted, USD, % MoM, SA","Exports, All, Work day adjusted, USD, % MoM, SA",p,line
"Exports, All, USD, % MoM, SA, 3mma","Exports, All, USD, % MoM, SA, 3mma",p,line
"Exports, Tech, total, USD, % MoM, SA, 3mma","Exports, Tech, total, USD, % MoM, SA, 3mma",p,line
"Exports, Office Machines and Automatic Data-processing Machines SITC 75, USD, % MoM, SA, 3mma","Exports, Office Machines and Automatic Data-processing Machines SITC 75, USD, % MoM, SA, 3mma",p,line
"Exports, Telecommunications equipment SITC 76, USD, % MoM, SA, 3mma","Exports, Telecommunications equipment SITC 76, USD, % MoM, SA, 3mma",p,line
"Exports, Electrical machinery SITC 77, USD, % MoM, SA, 3mma","Exports, Electrical machinery SITC 77, USD, % MoM, SA, 3mma",p,line
"Exports, Semiconductors HS 776, USD, % MoM, SA, 3mma","Exports, Semiconductors HS 776, USD, % MoM, SA, 3mma",p,line
"Exports, Semiconductor manufacturing equipment HS 848620, USD, % MoM, SA, 3mma","Exports, Semiconductor manufacturing equipment HS 848620, USD, % MoM, SA, 3mma",p,line
"Exports, Non-tech exports, total, USD, % MoM, SA, 3mma","Exports, Non-tech exports, total, USD, % MoM, SA, 3mma",p,line
"Exports, EU, USD, % MoM, SA, 3mma","Exports, EU, USD, % MoM, SA, 3mma",p,line
"Exports, DM excl Japan, USD, % MoM, SA, 3mma","Exports, DM excl Japan, USD, % MoM, SA, 3mma",p,line
"Exports, China and Hong Kong, USD, % MoM, SA, 3mma","Exports, China and Hong Kong, USD, % MoM, SA, 3mma",p,line
"Exports, North Asia, USD, % MoM, SA, 3mma","Exports, North Asia, USD, % MoM, SA, 3mma",p,line
"Exports, US, USD, % MoM, SA, 3mma","Exports, US, USD, % MoM, SA, 3mma",p,line
"Exports, ASEAN, USD, % MoM, SA, 3mma","Exports, ASEAN, USD, % MoM, SA, 3mma",p,line
"Exports, EM, USD, % MoM, SA, 3mma","Exports, EM, USD, % MoM, SA, 3mma",p,line
"Imports, All, USD, % MoM, SA, 3mma","Imports, All, USD, % MoM, SA, 3mma",p,line
"Imports, Fuels, USD, % MoM, SA, 3mma","Imports, Fuels, USD, % MoM, SA, 3mma",p,line
"Imports, Capital goods, incl parts, USD, % MoM, SA, 3mma","Imports, Capital goods, incl parts, USD, % MoM, SA, 3mma",p,line
"Imports, Capital goods, USD, % MoM, SA, 3mma","Imports, Capital goods, USD, % MoM, SA, 3mma",p,line
"Imports, Capital goods, parts, USD, % MoM, SA, 3mma","Imports, Capital goods, parts, USD, % MoM, SA, 3mma",p,line
"Imports, Semi mfg equipment, USD, % MoM, SA, 3mma","Imports, Semi mfg equipment, USD, % MoM, SA, 3mma",p,line
"Exports, All, LCU, SA, % MoM, 3mma","Exports, All, LCU, SA, % MoM, 3mma",p,line
"Exports, Tech, total, LCU, SA, % MoM, 3mma","Exports, Tech, total, LCU, SA, % MoM, 3mma",p,line
"Exports, Office Machines and Automatic Data-processing Machines SITC 75, LCU, SA, % MoM, 3mma","Exports, Office Machines and Automatic Data-processing Machines SITC 75, LCU, SA, % MoM, 3mma",p,line
"Exports, Telecommunications equipment SITC 76, LCU, SA, % MoM, 3mma","Exports, Telecommunications equipment SITC 76, LCU, SA, % MoM, 3mma",p,line
"Exports, Electrical machinery SITC 77, LCU, SA, % MoM, 3mma","Exports, Electrical machinery SITC 77, LCU, SA, % MoM, 3mma",p,line
"Exports, Semiconductors HS 776, LCU, SA, % MoM, 3mma","Exports, Semiconductors HS 776, LCU, SA, % MoM, 3mma",p,line
"Exports, Semiconductor manufacturing equipment HS 848620, LCU, SA, % MoM, 3mma","Exports, Semiconductor manufacturing equipment HS 848620, LCU, SA, % MoM, 3mma",p,line
"Exports, Non-tech exports, total, LCU, SA, % MoM, 3mma","Exports, Non-tech exports, total, LCU, SA, % MoM, 3mma",p,line
"Exports, EU, LCU, SA, % MoM, 3mma","Exports, EU, LCU, SA, % MoM, 3mma",p,line
"Exports, DM excl Japan, LCU, SA, % MoM, 3mma","Exports, DM excl Japan, LCU, SA, % MoM, 3mma",p,line
"Exports, China and Hong Kong, LCU, SA, % MoM, 3mma","Exports, China and Hong Kong, LCU, SA, % MoM, 3mma",p,line
"Exports, North Asia, LCU, SA, % MoM, 3mma","Exports, North Asia, LCU, SA, % MoM, 3mma",p,line
"Exports, US, LCU, SA, % MoM, 3mma","Exports, US, LCU, SA, % MoM, 3mma",p,line
"Exports, ASEAN, LCU, SA, % MoM, 3mma","Exports, ASEAN, LCU, SA, % MoM, 3mma",p,line
"Exports, EM, LCU, SA, % MoM, 3mma","Exports, EM, LCU, SA, % MoM, 3mma",p,line
"Imports, All, LCU, SA, % MoM, 3mma","Imports, All, LCU, SA, % MoM, 3mma",p,line
"Imports, Fuels, LCU, SA, % MoM, 3mma","Imports, Fuels, LCU, SA, % MoM, 3mma",p,line
"Imports, Capital goods, incl parts, LCU, SA, % MoM, 3mma","Imports, Capital goods, incl parts, LCU, SA, % MoM, 3mma",p,line
"Imports, Capital goods, LCU, SA, % MoM, 3mma","Imports, Capital goods, LCU, SA, % MoM, 3mma",p,line
"Imports, Capital goods, parts, LCU, SA, % MoM, 3mma","Imports, Capital goods, parts, LCU, SA, % MoM, 3mma",p,line
"Imports, Semi mfg equipment, LCU, SA, % MoM, 3mma","Imports, Semi mfg equipment, LCU, SA, % MoM, 3mma",p,line
"Exports, All, Work day adjusted, USD, % MoM, SA, 3mma","Exports, All, Work day adjusted, USD, % MoM, SA, 3mma",p,line
"Exports, All, USD, SA, % 3m/3m","Exports, All, USD, SA, % 3m/3m",p,line
"Exports, Tech, total, USD, SA, % 3m/3m","Exports, Tech, total, USD, SA, % 3m/3m",p,line
"Exports, Office Machines and Automatic Data-processing Machines SITC 75, USD, SA, % 3m/3m","Exports, Office Machines and Automatic Data-processing Machines SITC 75, USD, SA, % 3m/3m",p,line
"Exports, Telecommunications equipment SITC 76, USD, SA, % 3m/3m","Exports, Telecommunications equipment SITC 76, USD, SA, % 3m/3m",p,line
"Exports, Electrical machinery SITC 77, USD, SA, % 3m/3m","Exports, Electrical machinery SITC 77, USD, SA, % 3m/3m",p,line
"Exports, Semiconductors HS 776, USD, SA, % 3m/3m","Exports, Semiconductors HS 776, USD, SA, % 3m/3m",p,line
"Exports, Semiconductor manufacturing equipment HS 848620, USD, SA, % 3m/3m","Exports, Semiconductor manufacturing equipment HS 848620, USD, SA, % 3m/3m",p,line
"Exports, Non-tech exports, total, USD, SA, % 3m/3m","Exports, Non-tech exports, total, USD, SA, % 3m/3m",p,line
"Exports, EU, USD, SA, % 3m/3m","Exports, EU, USD, SA, % 3m/3m",p,line
"Exports, DM excl Japan, USD, SA, % 3m/3m","Exports, DM excl Japan, USD, SA, % 3m/3m",p,line
"Exports, China and Hong Kong, USD, SA, % 3m/3m","Exports, China and Hong Kong, USD, SA, % 3m/3m",p,line
"Exports, North Asia, USD, SA, % 3m/3m","Exports, North Asia, USD, SA, % 3m/3m",p,line
