name,display_name,data_type,chart_type
"Imports, Malaysia, Work day adjusted, Value, USD","KR, Imports, Malaysia, Work day adjusted, Value, USD",b,line
"Imports, Country, Other, Work day adjusted, Value, USD","KR, Imports, Country, Other, Work day adjusted, Value, USD",b,line
"Imports, Commodity producers, Work day adjusted, Value, USD","KR, Imports, Commodity producers, Work day adjusted, Value, USD",b,line
"Imports, North Asia, Work day adjusted, Value, USD","KR, Imports, North Asia, Work day adjusted, Value, USD",b,line
"Exports, Semiconductors, Work day adjusted, Value, USD","KR, Exports, Semiconductors, Work day adjusted, Value, USD",b,line
"Exports, Steel products, Work day adjusted, Value, USD","KR, Exports, Steel products, Work day adjusted, Value, USD",b,line
"Exports, Autos, Work day adjusted, Value, USD","KR, Exports, Autos, Work day adjusted, Value, USD",b,line
"Exports, Petroleum products, Work day adjusted, Value, USD","KR, Exports, Petroleum products, Work day adjusted, Value, USD",b,line
"Exports, Wireless communication equipment, Work day adjusted, Value, USD","KR, Exports, Wireless communication equipment, Work day adjusted, Value, USD",b,line
"Exports, Ships, Work day adjusted, Value, USD","KR, Exports, Ships, Work day adjusted, Value, USD",b,line
"Exports, Automobile parts, Work day adjusted, Value, USD","KR, Exports, Automobile parts, Work day adjusted, Value, USD",b,line
"Exports, Computer peripherals, Work day adjusted, Value, USD","KR, Exports, Computer peripherals, Work day adjusted, Value, USD",b,line
"Exports, Precision equipment, Work day adjusted, Value, USD","KR, Exports, Precision equipment, Work day adjusted, Value, USD",b,line
"Exports, Home appliances, Work day adjusted, Value, USD","KR, Exports, Home appliances, Work day adjusted, Value, USD",b,line
"Exports, All, Work day adjusted, Value, USD","KR, Exports, All, Work day adjusted, Value, USD",b,line
"Exports, Product, Other, Work day adjusted, Value, USD","KR, Exports, Product, Other, Work day adjusted, Value, USD",b,line
"Exports, All ex ships, Work day adjusted, Value, USD","KR, Exports, All ex ships, Work day adjusted, Value, USD",b,line
"Exports, Tech, Work day adjusted, Value, USD","KR, Exports, Tech, Work day adjusted, Value, USD",b,line
"Exports, Auto and parts, Work day adjusted, Value, USD","KR, Exports, Auto and parts, Work day adjusted, Value, USD",b,line
"Exports, Other products inc Home appliances, Work day adjusted, Value, USD","KR, Exports, Other products inc Home appliances, Work day adjusted, Value, USD",b,line
"Imports, Semiconductors, Work day adjusted, Value, USD","KR, Imports, Semiconductors, Work day adjusted, Value, USD",b,line
"Imports, Crude oil, Work day adjusted, Value, USD","KR, Imports, Crude oil, Work day adjusted, Value, USD",b,line
"Imports, Machinery, Work day adjusted, Value, USD","KR, Imports, Machinery, Work day adjusted, Value, USD",b,line
"Imports, Gas, Work day adjusted, Value, USD","KR, Imports, Gas, Work day adjusted, Value, USD",b,line
"Imports, Semiconductor mfg equipment, Work day adjusted, Value, USD","KR, Imports, Semiconductor mfg equipment, Work day adjusted, Value, USD",b,line
"Imports, Precision equipment, Work day adjusted, Value, USD","KR, Imports, Precision equipment, Work day adjusted, Value, USD",b,line
"Imports, Petroleum products, Work day adjusted, Value, USD","KR, Imports, Petroleum products, Work day adjusted, Value, USD",b,line
"Imports, Wireless communication equipment, Work day adjusted, Value, USD","KR, Imports, Wireless communication equipment, Work day adjusted, Value, USD",b,line
"Imports, Autos, Work day adjusted, Value, USD","KR, Imports, Autos, Work day adjusted, Value, USD",b,line
"Imports, Coal, Work day adjusted, Value, USD","KR, Imports, Coal, Work day adjusted, Value, USD",b,line
"Imports, All, Work day adjusted, Value, USD","KR, Imports, All, Work day adjusted, Value, USD",b,line
"Imports, Product, Other, Work day adjusted, Value, USD","KR, Imports, Product, Other, Work day adjusted, Value, USD",b,line
"Imports, Energy, Work day adjusted, Value, USD","KR, Imports, Energy, Work day adjusted, Value, USD",b,line
"Exports, ASEAN, Work day adjusted, Value, USD","KR, Exports, ASEAN, Work day adjusted, Value, USD",b,line
"Exports, Africa, Work day adjusted, Value, USD","KR, Exports, Africa, Work day adjusted, Value, USD",b,line
"Exports, Asia, Work day adjusted, Value, USD","KR, Exports, Asia, Work day adjusted, Value, USD",b,line
"Exports, Europe, Work day adjusted, Value, USD","KR, Exports, Europe, Work day adjusted, Value, USD",b,line
"Exports, Latin America, Work day adjusted, Value, USD","KR, Exports, Latin America, Work day adjusted, Value, USD",b,line
"Exports, Middle East, Work day adjusted, Value, USD","KR, Exports, Middle East, Work day adjusted, Value, USD",b,line
"Exports, Mobile phones, Work day adjusted, Value, USD","KR, Exports, Mobile phones, Work day adjusted, Value, USD",b,line
"Exports, North America, Work day adjusted, Value, USD","KR, Exports, North America, Work day adjusted, Value, USD",b,line
"Exports, Oceania, Work day adjusted, Value, USD","KR, Exports, Oceania, Work day adjusted, Value, USD",b,line
"Exports, Semiconductor mfg equipment, Work day adjusted, Value, USD","KR, Exports, Semiconductor mfg equipment, Work day adjusted, Value, USD",b,line
"Exports, all, Work day adjusted, Value, USD","KR, Exports, all, Work day adjusted, Value, USD",b,line
"Exports, mineral fuels, Work day adjusted, Value, USD","KR, Exports, mineral fuels, Work day adjusted, Value, USD",b,line
"Imports, ASEAN, Work day adjusted, Value, USD","KR, Imports, ASEAN, Work day adjusted, Value, USD",b,line
"Imports, Africa, Work day adjusted, Value, USD","KR, Imports, Africa, Work day adjusted, Value, USD",b,line
"Imports, Asia, Work day adjusted, Value, USD","KR, Imports, Asia, Work day adjusted, Value, USD",b,line
"Imports, Europe, Work day adjusted, Value, USD","KR, Imports, Europe, Work day adjusted, Value, USD",b,line
"Imports, Hong Kong, Work day adjusted, Value, USD","KR, Imports, Hong Kong, Work day adjusted, Value, USD",b,line
"Imports, Latin America, Work day adjusted, Value, USD","KR, Imports, Latin America, Work day adjusted, Value, USD",b,line
