raw_data_name,data_type,cleaned_name
"Exports, Tech, Contribution to YoY chg, ppts",p,"Exports, Tech, Contribution to YoY chg, ppts, Value"
"Exports, Auto and parts, Contribution to YoY chg, ppts",p,"Exports, Auto and parts, Contribution to YoY chg, ppts, Value"
"Exports, Other products inc Home appliances, Contribution to YoY chg, ppts",p,"Exports, Other products inc Home appliances, Contribution to YoY chg, ppts, Value"
"Exports, ASEAN, Contribution to YoY chg, ppts",p,"Exports, ASEAN, Contribution to YoY chg, ppts, Value"
"Exports, Africa, Contribution to YoY chg, ppts",p,"Exports, Africa, Contribution to YoY chg, ppts, Value"
"Exports, Asia, Contribution to YoY chg, ppts",p,"Exports, Asia, Contribution to YoY chg, ppts, Value"
"Exports, Europe, Contribution to YoY chg, ppts",p,"Exports, Europe, Contribution to YoY chg, ppts, Value"
"Exports, Latin America, Contribution to YoY chg, ppts",p,"Exports, Latin America, Contribution to YoY chg, ppts, Value"
"Exports, Middle East, Contribution to YoY chg, ppts",p,"Exports, Middle East, Contribution to YoY chg, ppts, Value"
"Exports, Mobile phones, Contribution to YoY chg, ppts",p,"Exports, Mobile phones, Contribution to YoY chg, ppts, Value"
"Exports, North America, Contribution to YoY chg, ppts",p,"Exports, North America, Contribution to YoY chg, ppts, Value"
"Exports, Oceania, Contribution to YoY chg, ppts",p,"Exports, Oceania, Contribution to YoY chg, ppts, Value"
"Exports, Semiconductor mfg equipment, Contribution to YoY chg, ppts",p,"Exports, Semiconductor mfg equipment, Contribution to YoY chg, ppts, Value"
"Exports, all, Contribution to YoY chg, ppts",p,"Exports, all, Contribution to YoY chg, ppts, Value"
"Exports, mineral fuels, Contribution to YoY chg, ppts",p,"Exports, mineral fuels, Contribution to YoY chg, ppts, Value"
"Exports, EM, Contribution to YoY chg, ppts",p,"Exports, EM, Contribution to YoY chg, ppts, Value"
"Imports, China, Contribution to YoY chg, ppts",p,"Imports, China, Contribution to YoY chg, ppts, Value"
"Imports, US, Contribution to YoY chg, ppts",p,"Imports, US, Contribution to YoY chg, ppts, Value"
"Imports, EU, Contribution to YoY chg, ppts",p,"Imports, EU, Contribution to YoY chg, ppts, Value"
"Imports, Japan, Contribution to YoY chg, ppts",p,"Imports, Japan, Contribution to YoY chg, ppts, Value"
"Imports, Vietnam, Contribution to YoY chg, ppts",p,"Imports, Vietnam, Contribution to YoY chg, ppts, Value"
"Imports, Australia, Contribution to YoY chg, ppts",p,"Imports, Australia, Contribution to YoY chg, ppts, Value"
"Imports, Taiwan, Contribution to YoY chg, ppts",p,"Imports, Taiwan, Contribution to YoY chg, ppts, Value"
"Imports, Saudi Arabia, Contribution to YoY chg, ppts",p,"Imports, Saudi Arabia, Contribution to YoY chg, ppts, Value"
"Imports, Russia, Contribution to YoY chg, ppts",p,"Imports, Russia, Contribution to YoY chg, ppts, Value"
"Imports, Malaysia, Contribution to YoY chg, ppts",p,"Imports, Malaysia, Contribution to YoY chg, ppts, Value"
"Imports, Country, Other, Contribution to YoY chg, ppts",p,"Imports, Country, Other, Contribution to YoY chg, ppts, Value"
"Imports, Commodity producers, Contribution to YoY chg, ppts",p,"Imports, Commodity producers, Contribution to YoY chg, ppts, Value"
"Imports, North Asia, Contribution to YoY chg, ppts",p,"Imports, North Asia, Contribution to YoY chg, ppts, Value"
"Imports, Semiconductors, Contribution to YoY chg, ppts",p,"Imports, Semiconductors, Contribution to YoY chg, ppts, Value"
"Imports, Crude oil, Contribution to YoY chg, ppts",p,"Imports, Crude oil, Contribution to YoY chg, ppts, Value"
"Imports, Machinery, Contribution to YoY chg, ppts",p,"Imports, Machinery, Contribution to YoY chg, ppts, Value"
"Imports, Gas, Contribution to YoY chg, ppts",p,"Imports, Gas, Contribution to YoY chg, ppts, Value"
"Imports, Semiconductor mfg equipment, Contribution to YoY chg, ppts",p,"Imports, Semiconductor mfg equipment, Contribution to YoY chg, ppts, Value"
"Imports, Precision equipment, Contribution to YoY chg, ppts",p,"Imports, Precision equipment, Contribution to YoY chg, ppts, Value"
"Imports, Petroleum products, Contribution to YoY chg, ppts",p,"Imports, Petroleum products, Contribution to YoY chg, ppts, Value"
"Imports, Wireless communication equipment, Contribution to YoY chg, ppts",p,"Imports, Wireless communication equipment, Contribution to YoY chg, ppts, Value"
"Imports, Autos, Contribution to YoY chg, ppts",p,"Imports, Autos, Contribution to YoY chg, ppts, Value"
"Imports, Coal, Contribution to YoY chg, ppts",p,"Imports, Coal, Contribution to YoY chg, ppts, Value"
"Imports, All, Contribution to YoY chg, ppts",p,"Imports, All, Contribution to YoY chg, ppts, Value"
"Imports, Product, Other, Contribution to YoY chg, ppts",p,"Imports, Product, Other, Contribution to YoY chg, ppts, Value"
"Imports, Energy, Contribution to YoY chg, ppts",p,"Imports, Energy, Contribution to YoY chg, ppts, Value"
"Imports, ASEAN, Contribution to YoY chg, ppts",p,"Imports, ASEAN, Contribution to YoY chg, ppts, Value"
"Imports, Africa, Contribution to YoY chg, ppts",p,"Imports, Africa, Contribution to YoY chg, ppts, Value"
"Imports, Asia, Contribution to YoY chg, ppts",p,"Imports, Asia, Contribution to YoY chg, ppts, Value"
"Imports, Europe, Contribution to YoY chg, ppts",p,"Imports, Europe, Contribution to YoY chg, ppts, Value"
"Imports, Hong Kong, Contribution to YoY chg, ppts",p,"Imports, Hong Kong, Contribution to YoY chg, ppts, Value"
"Imports, Latin America, Contribution to YoY chg, ppts",p,"Imports, Latin America, Contribution to YoY chg, ppts, Value"
"Imports, Middle East, Contribution to YoY chg, ppts",p,"Imports, Middle East, Contribution to YoY chg, ppts, Value"
"Imports, Mobile phones, Contribution to YoY chg, ppts",p,"Imports, Mobile phones, Contribution to YoY chg, ppts, Value"
"Imports, North America, Contribution to YoY chg, ppts",p,"Imports, North America, Contribution to YoY chg, ppts, Value"
"Imports, Oceania, Contribution to YoY chg, ppts",p,"Imports, Oceania, Contribution to YoY chg, ppts, Value"
"Imports, all, Contribution to YoY chg, ppts",p,"Imports, all, Contribution to YoY chg, ppts, Value"
"Imports, mineral fuels, Contribution to YoY chg, ppts",p,"Imports, mineral fuels, Contribution to YoY chg, ppts, Value"
"Exports, China, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, China, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, US, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, US, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, EU, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, EU, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Vietnam, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Vietnam, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Hong Kong, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Hong Kong, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Japan, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Japan, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Taiwan, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Taiwan, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, India, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, India, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Singapore, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Singapore, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Malaysia, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Malaysia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Country, Other, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Country, Other, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, ASEAN Three and India, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, ASEAN Three and India, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, North Asia, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, North Asia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, DM, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, DM, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, China and Hong Kong, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, China and Hong Kong, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Semiconductors, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Semiconductors, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Steel products, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Steel products, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Autos, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Autos, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Petroleum products, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Petroleum products, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Wireless communication equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Wireless communication equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Ships, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Ships, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Automobile parts, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Automobile parts, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Computer peripherals, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Computer peripherals, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Precision equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Precision equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Home appliances, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Home appliances, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, All, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, All, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Product, Other, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Product, Other, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, All ex ships, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, All ex ships, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Tech, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Tech, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Auto and parts, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Auto and parts, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Other products inc Home appliances, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Other products inc Home appliances, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, ASEAN, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, ASEAN, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Africa, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Africa, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Asia, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Asia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Europe, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Europe, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Latin America, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Latin America, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Middle East, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Middle East, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Mobile phones, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Mobile phones, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, North America, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, North America, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Oceania, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Oceania, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, Semiconductor mfg equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, Semiconductor mfg equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, all, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, all, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, mineral fuels, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, mineral fuels, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, EM, Work day adjusted, Contribution to YoY chg, ppts",p,"Exports, EM, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, China, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, China, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, US, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, US, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, EU, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, EU, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Japan, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Japan, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Vietnam, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Vietnam, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Australia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Australia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Taiwan, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Taiwan, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Saudi Arabia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Saudi Arabia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Russia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Russia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Malaysia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Malaysia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Country, Other, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Country, Other, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Commodity producers, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Commodity producers, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, North Asia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, North Asia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Semiconductors, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Semiconductors, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Crude oil, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Crude oil, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Machinery, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Machinery, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Gas, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Gas, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Semiconductor mfg equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Semiconductor mfg equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Precision equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Precision equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Petroleum products, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Petroleum products, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Wireless communication equipment, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Wireless communication equipment, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Autos, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Autos, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Coal, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Coal, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, All, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, All, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Product, Other, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Product, Other, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Energy, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Energy, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, ASEAN, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, ASEAN, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Africa, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Africa, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Asia, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Asia, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Europe, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Europe, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Hong Kong, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Hong Kong, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Latin America, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Latin America, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Middle East, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Middle East, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Mobile phones, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Mobile phones, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, North America, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, North America, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, Oceania, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, Oceania, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, all, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, all, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Imports, mineral fuels, Work day adjusted, Contribution to YoY chg, ppts",p,"Imports, mineral fuels, Work day adjusted, Contribution to YoY chg, ppts, Value"
"Exports, US, SA, USD bn",b,"Exports, US, Value, USD, SA"
"Exports, EU, SA, USD bn",b,"Exports, EU, Value, USD, SA"
"Exports, Country, Other, SA, USD bn",b,"Exports, Country, Other, Value, USD, SA"
"Exports, ASEAN Three and India, SA, USD bn",b,"Exports, ASEAN Three and India, Value, USD, SA"
"Exports, North Asia, SA, USD bn",b,"Exports, North Asia, Value, USD, SA"
"Exports, DM, SA, USD bn",b,"Exports, DM, Value, USD, SA"
"Exports, China and Hong Kong, SA, USD bn",b,"Exports, China and Hong Kong, Value, USD, SA"
"Exports, Semiconductors, SA, USD bn",b,"Exports, Semiconductors, Value, USD, SA"
"Exports, Steel products, SA, USD bn",b,"Exports, Steel products, Value, USD, SA"
"Exports, Autos, SA, USD bn",b,"Exports, Autos, Value, USD, SA"
"Exports, Petroleum products, SA, USD bn",b,"Exports, Petroleum products, Value, USD, SA"
"Exports, Ships, SA, USD bn",b,"Exports, Ships, Value, USD, SA"
"Exports, All, SA, USD bn",b,"Exports, All, Value, USD, SA"
"Exports, All ex ships, SA, USD bn",b,"Exports, All ex ships, Value, USD, SA"
"Exports, Tech, SA, USD bn",b,"Exports, Tech, Value, USD, SA"
"Exports, Auto and parts, SA, USD bn",b,"Exports, Auto and parts, Value, USD, SA"
"Exports, Other products inc Home appliances, SA, USD bn",b,"Exports, Other products inc Home appliances, Value, USD, SA"
"Imports, Semiconductor mfg equipment, SA, USD bn",b,"Imports, Semiconductor mfg equipment, Value, USD, SA"
"Imports, All, SA, USD bn",b,"Imports, All, Value, USD, SA"
"Imports, Energy, SA, USD bn",b,"Imports, Energy, Value, USD, SA"
"Exports, ASEAN, SA, USD bn",b,"Exports, ASEAN, Value, USD, SA"
"Exports, EM, SA, USD bn",b,"Exports, EM, Value, USD, SA"
"Exports, US, Work day adjusted, SA, USD bn",b,"Exports, US, Work day adjusted, Value, USD, SA"
"Exports, EU, Work day adjusted, SA, USD bn",b,"Exports, EU, Work day adjusted, Value, USD, SA"
"Exports, Country, Other, Work day adjusted, SA, USD bn",b,"Exports, Country, Other, Work day adjusted, Value, USD, SA"
"Exports, ASEAN Three and India, Work day adjusted, SA, USD bn",b,"Exports, ASEAN Three and India, Work day adjusted, Value, USD, SA"
"Exports, North Asia, Work day adjusted, SA, USD bn",b,"Exports, North Asia, Work day adjusted, Value, USD, SA"
"Exports, DM, Work day adjusted, SA, USD bn",b,"Exports, DM, Work day adjusted, Value, USD, SA"
"Exports, China and Hong Kong, Work day adjusted, SA, USD bn",b,"Exports, China and Hong Kong, Work day adjusted, Value, USD, SA"
"Exports, Semiconductors, Work day adjusted, SA, USD bn",b,"Exports, Semiconductors, Work day adjusted, Value, USD, SA"
"Exports, Steel products, Work day adjusted, SA, USD bn",b,"Exports, Steel products, Work day adjusted, Value, USD, SA"
"Exports, Autos, Work day adjusted, SA, USD bn",b,"Exports, Autos, Work day adjusted, Value, USD, SA"
"Exports, Petroleum products, Work day adjusted, SA, USD bn",b,"Exports, Petroleum products, Work day adjusted, Value, USD, SA"
"Exports, Ships, Work day adjusted, SA, USD bn",b,"Exports, Ships, Work day adjusted, Value, USD, SA"
"Exports, All, Work day adjusted, SA, USD bn",b,"Exports, All, Work day adjusted, Value, USD, SA"
"Exports, All ex ships, Work day adjusted, SA, USD bn",b,"Exports, All ex ships, Work day adjusted, Value, USD, SA"
"Exports, Tech, Work day adjusted, SA, USD bn",b,"Exports, Tech, Work day adjusted, Value, USD, SA"
"Exports, Auto and parts, Work day adjusted, SA, USD bn",b,"Exports, Auto and parts, Work day adjusted, Value, USD, SA"
"Exports, Other products inc Home appliances, Work day adjusted, SA, USD bn",b,"Exports, Other products inc Home appliances, Work day adjusted, Value, USD, SA"
"Imports, Semiconductor mfg equipment, Work day adjusted, SA, USD bn",b,"Imports, Semiconductor mfg equipment, Work day adjusted, Value, USD, SA"
"Imports, All, Work day adjusted, SA, USD bn",b,"Imports, All, Work day adjusted, Value, USD, SA"
"Imports, Energy, Work day adjusted, SA, USD bn",b,"Imports, Energy, Work day adjusted, Value, USD, SA"
"Exports, ASEAN, Work day adjusted, SA, USD bn",b,"Exports, ASEAN, Work day adjusted, Value, USD, SA"
"Exports, EM, Work day adjusted, SA, USD bn",b,"Exports, EM, Work day adjusted, Value, USD, SA"
"Imports, All, SA, KRW bn",b,"Imports, All, Value, LCU, SA"
"Exports, All, SA, KRW bn",b,"Exports, All, Value, LCU, SA"
"Exports, US, SA, USD bn, % MoM",b,"Exports, US, Value, USD, % MoM, SA"
"Exports, EU, SA, USD bn, % MoM",b,"Exports, EU, Value, USD, % MoM, SA"
"Exports, Country, Other, SA, USD bn, % MoM",b,"Exports, Country, Other, Value, USD, % MoM, SA"
"Exports, ASEAN Three and India, SA, USD bn, % MoM",b,"Exports, ASEAN Three and India, Value, USD, % MoM, SA"
"Exports, North Asia, SA, USD bn, % MoM",b,"Exports, North Asia, Value, USD, % MoM, SA"
"Exports, DM, SA, USD bn, % MoM",b,"Exports, DM, Value, USD, % MoM, SA"
"Exports, China and Hong Kong, SA, USD bn, % MoM",b,"Exports, China and Hong Kong, Value, USD, % MoM, SA"
"Exports, Semiconductors, SA, USD bn, % MoM",b,"Exports, Semiconductors, Value, USD, % MoM, SA"
"Exports, Steel products, SA, USD bn, % MoM",b,"Exports, Steel products, Value, USD, % MoM, SA"
"Exports, Autos, SA, USD bn, % MoM",b,"Exports, Autos, Value, USD, % MoM, SA"
"Exports, Petroleum products, SA, USD bn, % MoM",b,"Exports, Petroleum products, Value, USD, % MoM, SA"
"Exports, Ships, SA, USD bn, % MoM",b,"Exports, Ships, Value, USD, % MoM, SA"
"Exports, All, SA, USD bn, % MoM",b,"Exports, All, Value, USD, % MoM, SA"
"Exports, All ex ships, SA, USD bn, % MoM",b,"Exports, All ex ships, Value, USD, % MoM, SA"
"Exports, Tech, SA, USD bn, % MoM",b,"Exports, Tech, Value, USD, % MoM, SA"
"Exports, Auto and parts, SA, USD bn, % MoM",b,"Exports, Auto and parts, Value, USD, % MoM, SA"
"Exports, Other products inc Home appliances, SA, USD bn, % MoM",b,"Exports, Other products inc Home appliances, Value, USD, % MoM, SA"
"Imports, Semiconductor mfg equipment, SA, USD bn, % MoM",b,"Imports, Semiconductor mfg equipment, Value, USD, % MoM, SA"
"Imports, All, SA, USD bn, % MoM",b,"Imports, All, Value, USD, % MoM, SA"
"Imports, Energy, SA, USD bn, % MoM",b,"Imports, Energy, Value, USD, % MoM, SA"
"Exports, ASEAN, SA, USD bn, % MoM",b,"Exports, ASEAN, Value, USD, % MoM, SA"
"Exports, EM, SA, USD bn, % MoM",b,"Exports, EM, Value, USD, % MoM, SA"
"Exports, US, Work day adjusted, SA, USD bn, % MoM",b,"Exports, US, Work day adjusted, Value, USD, % MoM, SA"
"Exports, EU, Work day adjusted, SA, USD bn, % MoM",b,"Exports, EU, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Country, Other, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Country, Other, Work day adjusted, Value, USD, % MoM, SA"
"Exports, ASEAN Three and India, Work day adjusted, SA, USD bn, % MoM",b,"Exports, ASEAN Three and India, Work day adjusted, Value, USD, % MoM, SA"
"Exports, North Asia, Work day adjusted, SA, USD bn, % MoM",b,"Exports, North Asia, Work day adjusted, Value, USD, % MoM, SA"
"Exports, DM, Work day adjusted, SA, USD bn, % MoM",b,"Exports, DM, Work day adjusted, Value, USD, % MoM, SA"
"Exports, China and Hong Kong, Work day adjusted, SA, USD bn, % MoM",b,"Exports, China and Hong Kong, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Semiconductors, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Semiconductors, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Steel products, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Steel products, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Autos, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Autos, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Petroleum products, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Petroleum products, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Ships, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Ships, Work day adjusted, Value, USD, % MoM, SA"
"Exports, All, Work day adjusted, SA, USD bn, % MoM",b,"Exports, All, Work day adjusted, Value, USD, % MoM, SA"
"Exports, All ex ships, Work day adjusted, SA, USD bn, % MoM",b,"Exports, All ex ships, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Tech, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Tech, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Auto and parts, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Auto and parts, Work day adjusted, Value, USD, % MoM, SA"
"Exports, Other products inc Home appliances, Work day adjusted, SA, USD bn, % MoM",b,"Exports, Other products inc Home appliances, Work day adjusted, Value, USD, % MoM, SA"
"Imports, Semiconductor mfg equipment, Work day adjusted, SA, USD bn, % MoM",b,"Imports, Semiconductor mfg equipment, Work day adjusted, Value, USD, % MoM, SA"
"Imports, All, Work day adjusted, SA, USD bn, % MoM",b,"Imports, All, Work day adjusted, Value, USD, % MoM, SA"
"Imports, Energy, Work day adjusted, SA, USD bn, % MoM",b,"Imports, Energy, Work day adjusted, Value, USD, % MoM, SA"
"Exports, ASEAN, Work day adjusted, SA, USD bn, % MoM",b,"Exports, ASEAN, Work day adjusted, Value, USD, % MoM, SA"
"Exports, EM, Work day adjusted, SA, USD bn, % MoM",b,"Exports, EM, Work day adjusted, Value, USD, % MoM, SA"
"Imports, All, SA, KRW bn, % MoM",b,"Imports, All, Value, LCU, % MoM, SA"
"Exports, All, SA, KRW bn, % MoM",b,"Exports, All, Value, LCU, % MoM, SA"
