name,display_name,data_type,chart_type
"China, Business, NBS PMI, Manufacturing, Finished goods inventory, 1M chg","China, Business, NBS PMI, Manufacturing, Finished goods inventory, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Import, 1M chg","China, Business, NBS PMI, Manufacturing, Import, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, In hand orders, 1M chg","China, Business, NBS PMI, Manufacturing, In hand orders, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Input prices, 1M chg","China, Business, NBS PMI, Manufacturing, Input prices, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders, 1M chg","China, Business, NBS PMI, Manufacturing, Orders, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders, Export, 1M chg","China, Business, NBS PMI, Manufacturing, Orders, Export, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Outlook, 1M chg","China, Business, NBS PMI, Manufacturing, Outlook, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Output, 1M chg","China, Business, NBS PMI, Manufacturing, Output, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Output prices, 1M chg","China, Business, NBS PMI, Manufacturing, Output prices, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Purchasing volume, 1M chg","China, Business, NBS PMI, Manufacturing, Purchasing volume, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Raw materials inventory, 1M chg","China, Business, NBS PMI, Manufacturing, Raw materials inventory, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Supplier delivery time, 1M chg","China, Business, NBS PMI, Manufacturing, Supplier delivery time, 1M chg",None,line
"China, Business, NBS PMI, Manufacturing, Orders minus inventories, 1M chg","China, Business, NBS PMI, Manufacturing, Orders minus inventories, 1M chg",None,line
"China, Business, S&P PMI, Manufacturing, 1M chg","China, Business, S&P PMI, Manufacturing, 1M chg",None,line
"China, Business, NBS PMI, Composite, Output prices, 1M chg","China, Business, NBS PMI, Composite, Output prices, 1M chg",None,line
"China, Business, NBS PMI, Composite, Input prices, 1M chg","China, Business, NBS PMI, Composite, Input prices, 1M chg",None,line
"China, Business, NBS PMI, Composite, Employment, 1M chg","China, Business, NBS PMI, Composite, Employment, 1M chg",None,line
"China, Business, NBS PMI, Composite, All prices, 1M chg","China, Business, NBS PMI, Composite, All prices, 1M chg",None,line
