Date,"Korea, PPI, Index","Korea, PPI, Energy, Index","Korea, PPI, Excluding IT, Index","Korea, PPI, Excluding energy, Index","Korea, PPI, Excluding foods & energy, Index","Korea, PPI, Excluding foods, Index","Korea, PPI, Excluding fresh foods & energy, Index","Korea, PPI, Excluding fresh foods, Index","Korea, PPI, Foods, Index","Korea, PPI, Fresh foods, Index","Korea, PPI, Information technology, Index","Korea, PPI, % YoY","Korea, PPI, Energy, % YoY","Korea, PPI, Excluding IT, % YoY","Korea, PPI, Excluding energy, % YoY","Korea, PPI, Excluding foods & energy, % YoY","Korea, PPI, Excluding foods, % YoY","Korea, PPI, Excluding fresh foods & energy, % YoY","Korea, PPI, Excluding fresh foods, % YoY","Korea, PPI, Foods, % YoY","Korea, PPI, Fresh foods, % YoY","Korea, PPI, Information technology, % YoY","Korea, PPI, Index, SA","Korea, PPI, Energy, Index, SA","Korea, PPI, Excluding IT, Index, SA","Korea, PPI, Excluding energy, Index, SA","Korea, PPI, Excluding foods & energy, Index, SA","Korea, PPI, Excluding foods, Index, SA","Korea, PPI, Excluding fresh foods & energy, Index, SA","Korea, PPI, Excluding fresh foods, Index, SA","Korea, PPI, Foods, Index, SA","Korea, PPI, Fresh foods, Index, SA","Korea, PPI, Information technology, Index, SA","Korea, PPI, Index, 3mma","Korea, PPI, Energy, Index, 3mma","Korea, PPI, Excluding IT, Index, 3mma","Korea, PPI, Excluding energy, Index, 3mma","Korea, PPI, Excluding foods & energy, Index, 3mma","Korea, PPI, Excluding foods, Index, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, 3mma","Korea, PPI, Excluding fresh foods, Index, 3mma","Korea, PPI, Foods, Index, 3mma","Korea, PPI, Fresh foods, Index, 3mma","Korea, PPI, Information technology, Index, 3mma","Korea, PPI, % YoY, 3mma","Korea, PPI, Energy, % YoY, 3mma","Korea, PPI, Excluding IT, % YoY, 3mma","Korea, PPI, Excluding energy, % YoY, 3mma","Korea, PPI, Excluding foods & energy, % YoY, 3mma","Korea, PPI, Excluding foods, % YoY, 3mma","Korea, PPI, Excluding fresh foods & energy, % YoY, 3mma","Korea, PPI, Excluding fresh foods, % YoY, 3mma","Korea, PPI, Foods, % YoY, 3mma","Korea, PPI, Fresh foods, % YoY, 3mma","Korea, PPI, Information technology, % YoY, 3mma","Korea, PPI, Index, SA, 3mma","Korea, PPI, Energy, Index, SA, 3mma","Korea, PPI, Excluding IT, Index, SA, 3mma","Korea, PPI, Excluding energy, Index, SA, 3mma","Korea, PPI, Excluding foods & energy, Index, SA, 3mma","Korea, PPI, Excluding foods, Index, SA, 3mma","Korea, PPI, Excluding fresh foods & energy, Index, SA, 3mma","Korea, PPI, Excluding fresh foods, Index, SA, 3mma","Korea, PPI, Foods, Index, SA, 3mma","Korea, PPI, Fresh foods, Index, SA, 3mma","Korea, PPI, Information technology, Index, SA, 3mma"
2021-07-01,110.28,100.0,112.05,111.13,110.32,109.44,110.78,109.94,121.99,136.21,96.65,7.370265796903919,13.80448389666553,7.792207792207795,6.9174523763709805,6.982156710628384,7.44158649126252,7.0441588559281065,7.478736924430529,6.34643884578503,-0.26360108369333224,3.9806347498655192,110.051369157592,100.293890673303,111.83361930752,110.86815033336,110.058673572549,109.230326055629,110.468650535917,109.694183631362,121.934912396647,139.277936004888,96.4134665727123,109.38333333333334,98.48,111.08333333333333,110.28333333333335,109.48666666666666,108.54666666666667,109.94666666666666,109.05,120.99333333333333,134.42666666666665,96.24000000000001,6.8361851584449065,11.552899173721451,7.191244607520365,6.498201315096833,6.520983561496588,6.854092039429482,6.58482322142635,6.907494700848246,6.485536963959549,1.6785761480298447,3.9431008526195743,109.25161456844233,98.93143688940806,110.976793380373,110.12391267050633,109.26945188473799,108.37330330254133,109.694792037662,108.856639585899,121.660823353878,141.34602624925967,96.0016240170255
2021-08-01,110.86,100.87,112.69,111.68,110.87,110.01,111.31,110.49,122.56,138.97,96.69,7.4016663437318275,13.951649344780858,7.806371376638288,6.932209881271545,7.255489987423824,7.70511063246524,7.328126506604971,7.763581390812435,3.4261603375527416,-13.192579174214503,3.990105399010524,110.668529042402,101.318853384721,112.501724461558,111.415631106059,110.758848034234,109.951486107379,111.154669081628,110.41438768705,120.353947322018,129.330451792052,96.5283845487865,110.12,99.78666666666668,111.88666666666666,110.97000000000001,110.17,109.27999999999999,110.62666666666667,109.77666666666666,121.73666666666666,135.84,96.45666666666666,7.116275064312879,12.210994962861074,7.5134484875714,6.745584265930444,6.863468249482067,7.220675770802335,6.939944128665446,7.283415943553824,5.6403883433551405,-3.3363275238910632,3.828269065470987,109.96129313129266,100.14833645583654,111.74487309713432,110.78323180413399,110.00390363409633,109.14325691267368,110.41479025607833,109.62196983384634,121.44665214140866,137.10883002959667,96.26461007359147
2021-09-01,111.27,102.9,113.19,111.96,111.2,110.49,111.6,110.92,122.03,138.02,96.43,7.590408044865593,17.479164288160742,8.088235294117641,6.913674560733374,7.50193348801238,8.18564574561833,7.452339688041598,8.098625864925445,0.3453663350053482,-19.32429272854804,3.410187667560338,111.187010317088,103.62716567932,113.10475727625,111.755287190009,111.27298827059,110.662722503478,111.596358013111,111.039883601246,119.690547527074,127.542671616485,96.3119715042773,110.80333333333334,101.25666666666667,112.64333333333332,111.58999999999999,110.79666666666667,109.98,111.23,110.45,122.19333333333333,137.73333333333335,96.59000000000002,7.454113395167113,15.078432509869039,7.895604820987908,6.921112272791967,7.246526728688196,7.777447623115363,7.274875016858225,7.7803147267228026,3.3726551727810397,-10.926824328818626,3.793642605478794,110.63563617236066,101.74663657911468,112.48003368177599,111.34635620980934,110.696836625791,109.94817822216199,111.07322587688533,110.38281830655266,120.65980241524632,132.05035313780834,96.41794087525871
2021-10-01,112.43,109.72,114.54,112.66,112.17,111.93,112.45,112.21,119.1,126.56,96.23,9.144743228812736,27.285382830626446,9.817833173537881,7.93255412914351,8.345407128368599,9.627815866797263,8.166602539438262,9.366471734892778,2.956431535269699,-6.618460857374753,3.6626090703436365,112.517555113928,108.909647823112,114.609764798156,112.838630338346,112.23089120384,111.88861053087,112.498211591639,112.251204476092,120.656353552766,134.388418489848,96.3649135947253,111.52,104.49666666666667,113.47333333333334,112.09999999999998,111.41333333333334,110.81,111.78666666666668,111.20666666666666,121.23,134.51666666666665,96.45,8.045605872470054,19.572065487856012,8.57081328143127,7.259479523716142,7.700943534601602,8.50619074829361,7.64902291136161,8.409559663543552,2.2426527359425963,-13.045110920045767,3.687634045638166,111.457698157806,104.618555629051,113.405415511988,112.00318287813799,111.42090916955466,110.83427304724233,111.74974622879267,111.23515858812932,120.23361613395268,130.4205139661283,96.40175654926304
2021-11-01,113.23,113.87,115.46,113.18,112.67,112.72,112.91,112.96,120.02,132.45,96.12,9.836065573770503,31.51998151998152,10.6256587141899,8.368441210264276,8.691877291144134,10.23960880195598,8.473436449226623,9.936739659367388,4.610825416194531,2.404515231173643,3.38818973862538,113.667976954877,112.956279780858,115.906635390991,113.725095465397,112.992137282598,112.947022806532,113.280005820467,113.177088982152,122.700843747242,145.216413705809,96.4062761488831,112.31,108.83,114.39666666666666,112.59999999999998,112.01333333333334,111.71333333333332,112.32000000000001,112.02999999999999,120.38333333333333,132.34333333333333,96.25999999999999,8.857072282482944,25.428176212922896,9.51057572728181,7.7382233000470535,8.179739302508372,9.351023471457191,8.030792892235494,9.133945753061871,2.6375410954898593,-7.846079451583051,3.4869954921764514,112.45751412863099,108.49769776109666,114.540385821799,112.77300433125066,112.16533891900933,111.83278528029332,112.45819180840567,112.15605901983001,121.01591494236067,135.71583460404733,96.36105374929524
2021-12-01,113.21,112.23,115.44,113.29,112.65,112.57,112.86,112.8,121.77,144.41,96.03,8.960538979788236,25.117056856187283,9.640041789343702,7.823355857999448,8.078288400652411,9.280652363848162,7.86581286437924,9.017106407654385,4.712357038438375,4.4934876989869865,3.1582339671285764,113.748492154179,112.336020543384,115.973928918418,113.82631470075,113.159238750187,113.082449695182,113.381738399965,113.217606858081,122.416822894028,145.275967976873,96.5180154349451,112.95666666666666,111.94000000000001,115.14666666666666,113.04333333333334,112.49666666666667,112.40666666666668,112.74,112.65666666666665,120.29666666666667,134.47333333333333,96.12666666666667,9.313782594123825,27.97414040226508,10.027844559023828,8.041450399135744,8.371857606721715,9.716025677533802,8.168617284348041,9.440105933971516,4.093204663300868,0.0931806909286242,3.4030109253658645,113.31134140766135,111.40064938245132,115.49677636918834,113.463346834831,112.794089078875,112.63936101086135,113.05331860402366,112.88196677210833,121.92467339801202,141.62693339084333,96.42973505951784
2022-01-01,114.4,116.05,116.83,114.28,113.56,113.71,113.74,113.89,123.79,155.01,95.85,8.900523560209429,27.892880758210282,9.65834428383705,7.577897015908874,7.998097955301953,9.399653646334416,7.687937890551022,9.016942662965445,2.594065970495607,1.201279623947249,2.5462715309725104,114.516570173736,115.717765108934,116.908622033401,114.419770287869,113.80075102851,113.902525336678,114.013929642434,114.103672271848,122.92918226099,144.32671882066,96.27107970612,113.61333333333334,114.05000000000001,115.90999999999998,113.58333333333333,112.96,113.0,113.17,113.21666666666665,121.86,143.95666666666668,96.0,9.232376037922721,28.17663971145969,9.974681595790218,7.923231361390865,8.256087882366167,9.639971604046186,8.009062401385629,9.323596243329073,3.972416141709504,2.6997608513692914,3.0308984122421556,113.97767976093068,113.67002181105867,116.26306211427,113.990393484672,113.31737568709833,113.31066594613067,113.55855795428867,113.49945603736033,122.68228296742001,144.93970016778067,96.3984570966494
2022-02-01,114.95,119.86,117.45,114.57,114.13,114.52,114.2,114.6,120.6,140.51,95.88,8.535549051081116,29.215178956446742,9.316827997021605,7.084774277969896,7.8733459357277935,9.368732690287462,7.431796801505186,8.883610451306412,-1.7995277257552345,-12.905225314572633,1.9566142067205305,114.90173438907,119.71721076142,117.372321748833,114.553111440408,114.195669111404,114.55254806971,114.36732098206,114.676662712378,119.530987558497,130.912107322326,96.0038841893263,114.18666666666667,116.04666666666667,116.57333333333334,114.04666666666667,113.44666666666666,113.59999999999998,113.60000000000001,113.76333333333334,122.05333333333333,146.64333333333332,95.92,8.798870530359594,27.40837219028143,9.538404690067452,7.495342383959406,7.983244097227385,9.349679566823346,7.661849185478483,8.972553173975413,1.8356317610595827,-2.4034859972128,2.5537065682738724,114.388932238995,115.92366547124601,116.75162423355066,114.26639880967566,113.718552963367,113.84584103385667,113.92099634148633,113.99931394743567,121.62566423783835,140.171598039953,96.2643264434638
2022-03-01,116.7,127.74,119.38,115.85,115.44,116.34,115.52,116.4,121.21,137.71,96.3,9.02466367713004,32.37305699481865,9.906094641870734,7.357983504772503,8.100009364172678,9.84798413747523,7.700913667723275,9.377936478105632,-1.2143439282803703,-13.05089026392221,1.6358839050131913,116.588566227719,126.965266191368,119.269355459086,115.768590220033,115.364220982346,116.226119330907,115.495421405186,116.357148904461,120.708554603325,133.500415965011,96.0593714333819,115.35000000000001,121.21666666666665,117.88666666666666,114.89999999999999,114.37666666666667,114.85666666666667,114.48666666666666,114.96333333333332,121.86666666666667,144.41,96.00999999999999,8.820245429473529,29.827038903158552,9.62708897424313,7.34021826621709,7.990484418400808,9.53879015803237,7.606882786593161,9.092829864125829,-0.1399352278466659,-8.251611984849198,2.046256547568744,115.33562359684167,120.80008068724067,117.85009974710665,114.91382398277,114.45354704075334,114.89373091243165,114.62555734322666,115.04582796289567,121.05624147427066,136.246414035999,96.1114451096094
2022-04-01,118.59,137.49,121.56,117.13,116.63,118.2,116.82,118.32,123.68,136.89,96.06,9.744586340921702,42.62448132780084,10.841615756359978,7.448857902944672,7.8708842027376935,10.34353995519044,7.578966755686523,9.932175044132684,2.23177384691684,-3.004322256075964,0.5653266331658413,118.186959997865,137.024463668607,121.143359628105,116.756803140468,116.21025540628,117.760172083297,116.403501560478,117.902520448533,123.696483506705,139.865118010583,95.8024710206717,116.74666666666667,128.36333333333334,119.46333333333332,115.85000000000001,115.39999999999999,116.35333333333334,115.51333333333332,116.44,121.83,138.37,96.08,9.101599689710952,34.737572426355406,10.02151279841744,7.297205228562356,7.948079834212721,9.853418927651044,7.570559074971661,9.39790732451491,-0.2606992690395882,-9.65347927819027,1.3859415816331877,116.55908687155132,127.902313540465,119.26167894534133,115.69283493363633,115.25671516667667,116.17961316130466,115.42208131590799,116.31211068845734,121.31200855617567,134.75921376597333,95.95524221445997
2022-05-01,119.43,140.09,122.53,117.82,117.28,118.99,117.55,119.18,124.97,134.3,95.87,9.921767142199723,44.49716348633317,11.108088501994917,7.480386790731597,7.774306193714398,10.370095538447256,7.57756017205089,10.036007755516586,3.856062494805945,-0.3191568321828653,-0.17700957934194683,119.262026175556,141.175390502426,122.407291180824,117.569293842769,116.93629829014,118.752709792573,117.195875889903,118.927336373983,125.727172472433,142.314246426638,95.5075870740763,118.24000000000001,135.10666666666665,121.15666666666668,116.93333333333334,116.45,117.84333333333332,116.63,117.96666666666665,123.28666666666668,136.29999999999998,96.07666666666667,9.563672386750488,39.83156726965088,10.618599633408543,7.42907606614959,7.915066586874922,10.187206543704308,7.619146865153563,9.782039759251633,1.6244974711474718,-5.458123117393682,0.6747336529456952,118.01251746704668,135.05504012080033,120.94000208933834,116.69822906775666,116.17025822625533,117.57966706892567,116.36493295185566,117.72900190899234,123.37740352748767,138.559926800744,95.78980984270997
2022-06-01,120.1,145.76,123.36,118.1,117.53,119.66,117.79,119.82,125.85,139.33,95.45,9.961545504486358,47.99472027617018,11.215290299314828,7.2661217075385975,7.510062202707646,10.3976381585017,7.286638127334011,10.027548209366376,4.301342615614123,5.281849780867476,-0.6039779235655462,120.041939537798,146.294779910141,123.348155175784,118.064691059908,117.3627758953,119.497284800285,117.58003605823,119.659222901432,127.431142694026,151.438611824643,95.2556709836314,119.37333333333333,141.11333333333334,122.48333333333333,117.68333333333332,117.14666666666666,118.95,117.38666666666666,119.10666666666667,124.83333333333333,136.84,95.79333333333334,9.875966329202594,45.03878836343472,11.05499818588991,7.398455467071622,7.718417533053245,10.370424550713132,7.481055018357142,9.998577003005215,3.4630596524456365,0.6527902308695476,-0.0718869565805506,119.16364190373967,141.49821136039134,122.29960199490434,117.46359601438166,116.83644319724,118.67005555871833,117.05980450287034,118.82969324131601,125.61826622438798,144.53932542062134,95.52190969279313
2022-07-01,120.44,146.71,123.77,118.41,117.56,119.76,117.85,119.94,129.62,159.73,95.24,9.212912586144363,46.71000000000001,10.459616242748782,6.550886349320617,6.562726613488046,9.42982456140351,6.382018414876334,9.095870474804446,6.254611033691293,17.267454665589877,-1.458872219348173,120.167830210578,147.295964853349,123.514149573947,118.112539695987,117.261486294033,119.518389262053,117.498632871068,119.65900644377,129.526716984156,163.282599265421,95.0014467684652,119.99000000000001,144.1866666666667,123.21999999999998,118.11,117.45666666666666,119.47000000000001,117.73,119.64666666666666,126.81333333333333,144.45333333333335,95.52,9.698741744276814,46.400627920834445,10.927665014686177,7.099131615863603,7.2823650033033624,10.065852752784155,7.082072238087078,9.719808813229134,4.8040053813704535,7.410049204758162,-0.7466199074185553,119.823931974644,144.92204508863867,123.089865310185,117.91550819955467,117.18685349315767,119.256127951637,117.42484827306698,119.41518857306168,127.56167738353834,152.3451525055673,95.2549016087243
2022-08-01,119.98,144.71,123.28,118.06,117.05,119.14,117.4,119.38,131.32,168.57,95.03,8.226592098141804,43.46188162982057,9.397462064069572,5.712750716332371,5.574095787859656,8.299245523134257,5.471206540292872,8.045977011494255,7.147519582245421,21.299561056343098,-1.7168269727996677,119.834636056338,145.479464473039,123.13871486254,117.828143756461,116.975717254829,119.120464462291,117.278336851992,119.338266443561,129.02892258354,157.530668305392,94.900504725553,120.17333333333333,145.72666666666666,123.46999999999998,118.19,117.38,119.52,117.67999999999999,119.71333333333332,128.92999999999998,155.87666666666667,95.24,9.133683396257508,46.05553396866358,10.357456202044395,6.50991959106386,6.548961534685115,9.375569414346488,6.379954360834405,9.056465231888359,5.90115774385028,14.616288500933484,-1.2598923719044623,120.01480193490467,146.35673641217633,123.33367320409032,118.00179150411867,117.19999314805399,119.378712841543,117.45233526043,119.552165262921,128.6622607539073,157.41729313181867,95.05254082588321
2022-09-01,120.06,146.08,123.36,118.04,117.01,119.2,117.32,119.4,131.69,173.8,95.11,7.899703424103532,41.96307094266278,8.984892658362043,5.430510896748841,5.224820143884901,7.883066340845324,5.125448028673829,7.645149657410744,7.916086208309436,25.92377916244022,-1.368868609353946,120.095660320144,147.654304450566,123.390765196422,117.902747183103,117.154357191712,119.496969221061,117.384262419742,119.63648959054,129.282340064705,161.056747602265,95.1038564198211,120.16000000000001,145.83333333333334,123.46999999999998,118.17,117.20666666666666,119.36666666666667,117.52333333333333,119.57333333333334,130.87666666666667,167.36666666666667,95.12666666666667,8.446402702796567,44.04498419082778,9.613990321726797,5.8980493208006095,5.787214181744201,8.53737880846103,5.659557661281011,8.262332381236481,7.106072274748716,21.496931628124397,-1.514855933833929,120.03270886235335,146.80991125898467,123.347876544303,117.94781021185032,117.130520246858,119.37860764846833,117.38707738093399,119.54458749262365,129.27932654413368,160.62333839102598,95.00193597127976
2022-10-01,120.68,155.45,124.02,117.98,117.25,120.15,117.6,120.35,127.72,144.53,95.44,7.337899137240944,41.67881881152022,8.276584599266613,4.7221729096396325,4.528840153338676,7.343875636558561,4.579813250333475,7.254255413955968,7.237615449202361,14.198798988621997,-0.8209498077522692,120.825376214974,154.458162854345,124.142499014455,118.214332521114,117.366428633218,120.163568131385,117.691619015684,120.441439252611,129.414832481611,153.883692331472,95.62787112236,120.24000000000001,148.74666666666667,123.55333333333333,118.02666666666666,117.10333333333334,119.49666666666667,117.44,119.71,130.24333333333334,162.29999999999998,95.19333333333333,7.821398219828761,42.36792379466785,8.886313107232743,5.288478174240281,5.109252028361078,7.842062500179381,5.058822606433392,7.648460694286989,7.433740413252406,20.474046402468435,-1.3022151299686275,120.25189086381867,149.19731059264998,123.55732635780566,117.98174115355933,117.16550102658634,119.59366727157901,117.451406095806,119.80539842890398,129.242031709952,157.490369413043,95.21074408924471
2022-11-01,120.29,154.41,123.66,117.63,117.01,119.84,117.37,120.06,125.89,133.39,94.73,6.235096705820009,35.602002283305524,7.102026675905071,3.9317900689167518,3.8519570426910565,6.316536550745222,3.950048711363041,6.285410764872523,4.890851524745887,0.7097017742544232,-1.446109030378695,120.752639822351,152.995163721545,124.122048765228,118.211168114302,117.35434978977,120.079307782557,117.758726505437,120.284653332549,128.678196439653,146.834385502544,95.0628172095997,120.34333333333335,151.98,123.67999999999999,117.88333333333333,117.08999999999999,119.73,117.42999999999999,119.93666666666667,128.43333333333334,150.57333333333335,95.09333333333335,7.157566422388162,39.74796401249617,8.121167977844577,4.694824625101742,4.535205779971544,7.181159509383036,4.551769996790115,7.06160527874641,6.681517727419229,13.610759975105545,-1.2119758158283034,120.55789211915634,151.70254367548532,123.88510432536833,118.10941593950633,117.29171187156668,119.91328171166765,117.61153598028767,120.12086072523334,129.12512299532298,153.92494181209366,95.2648482505936
2022-12-01,119.79,148.02,123.22,117.6,116.73,119.1,117.15,119.39,129.03,149.97,93.92,5.812207402172964,31.889869018978878,6.739431739431745,3.8043957983934895,3.6218375499334154,5.800835035977614,3.801169590643272,5.842198581560276,5.962059620596216,3.850148881656401,-2.197230032281583,120.347143950676,148.004822788032,123.768382070021,118.162132112139,117.25366180293,119.624369382048,117.679885385412,119.811678488629,129.621334840863,151.55262269912,94.3895249341697,120.25333333333333,152.62666666666667,123.63333333333333,117.73666666666666,116.99666666666667,119.69666666666667,117.37333333333333,119.93333333333332,127.54666666666667,142.63,94.69666666666667,6.461734415077973,36.39023003793487,7.37268100486781,4.152786258983291,4.000878248654382,6.487082407760465,4.1103438507799295,6.460621586796255,6.030175531514821,6.252883214844271,-1.4880962901375157,120.64171999600033,151.8193831213073,124.01097661656799,118.19587758251834,117.32481340863933,119.95574843199667,117.71007696884435,120.17925702459632,129.23812125404234,150.75690017771197,95.02673775537646
2023-01-01,120.25,150.54,123.75,117.89,116.96,119.52,117.31,119.72,130.11,161.11,93.85,5.1136363636363535,29.719948298147347,5.92313618077549,3.15890794539726,2.9940119760478945,5.109489051094895,3.1387374714260563,5.118974449029756,5.105420470151079,3.9352299851622696,-2.086593635889411,120.337282569153,149.803318652362,123.79956169055,118.022543949842,117.207080312226,119.683996147433,117.598203390427,119.910357415968,129.041689789795,149.922816458815,94.2523538288589,120.11000000000001,150.98999999999998,123.54333333333334,117.70666666666666,116.90000000000002,119.48666666666666,117.27666666666669,119.72333333333334,128.34333333333333,148.15666666666667,94.16666666666667,5.720313490543108,32.403939866810575,6.588198198704102,3.6316979375691667,3.489268856224122,5.7422868792725765,3.6299852578107896,5.7488612651541855,5.319443871831061,2.8316935470243627,-1.9099775661832297,120.47902211406,150.267768387313,123.89666417526632,118.131948058761,117.271697301642,119.79589110401265,117.678938427092,120.00222974571534,129.11374035677034,149.43660822015968,94.5682319908761
2023-02-01,120.46,148.95,123.95,118.26,117.35,119.74,117.65,119.92,130.11,164.02,94.25,4.793388429752055,24.26998164525278,5.5342699020859865,3.2207384131971883,2.8213440813107837,4.558155780649664,3.021015761821366,4.642233856893552,7.885572139303498,16.731905202476717,-1.7000417188151817,120.389190145388,148.507586029281,123.838444660586,118.223692229728,117.383657794811,119.714273550791,117.804746346289,119.962256582641,129.430071333653,153.637792686995,94.3652925473698,120.16666666666667,149.17,123.64,117.91666666666667,117.01333333333332,119.45333333333333,117.37,119.67666666666668,129.75,158.36666666666667,94.00666666666666,5.239744065187124,28.626599654126334,6.065612607431074,3.3946807189959785,3.145731202430697,5.156159955907391,3.320307607963565,5.201135629161194,6.317684076683598,8.17242802309846,-1.9946217956620587,120.357872221739,148.77190915655834,123.802129473719,118.13612276390302,117.28146663665568,119.67421302675734,117.69427837404267,119.89476416241267,129.364365321437,151.70441061497667,94.3357237701328
2023-03-01,120.59,147.65,124.05,118.49,117.62,119.9,117.98,120.13,129.92,155.71,94.48,3.3333333333333437,15.586347267887902,3.911878036522043,2.2788088044885635,1.8884268884268973,3.0599965618016256,2.1295013850415545,3.2044673539518786,7.185875752825677,13.070946191271515,-1.8899273104880487,120.370738604717,146.79001838644,123.825854051083,118.306511946259,117.501721434668,119.749944979388,117.903266928715,120.036341257642,128.796244424952,147.089987316403,94.1438369553832,120.43333333333334,149.04666666666665,123.91666666666667,118.21333333333332,117.30999999999999,119.71999999999998,117.64666666666666,119.92333333333333,130.04666666666665,160.28,94.19333333333333,4.413452708907251,23.192092403762672,5.123094706461174,2.88615172102767,2.5679276485951914,4.242547131182062,2.763084872762992,4.321891886625061,6.725622787426751,11.246027126303497,-1.8921875550642138,120.36573710641933,148.36697435602767,123.82128680073966,118.18424937527634,117.36415318056834,119.71607155920401,117.768738888477,119.96965175208366,129.0893351828,150.21686548740433,94.25382777720397
2023-04-01,120.5,144.59,124.0,118.62,117.83,119.85,118.2,120.12,129.08,148.16,94.11,1.6105911122354266,5.164011928140222,2.0072392234287584,1.272090839238471,1.0288947955071626,1.3959390862944066,1.1813045711350778,1.5212981744421983,4.3661060802069995,8.232887720067206,-2.0299812617114332,120.06590081679,144.036605948959,123.556726755736,118.217766068877,117.396068142032,119.391300129897,117.775666040957,119.691722596576,129.100479175358,149.975695610551,93.8074808761913,120.51666666666667,147.06333333333333,124.0,118.45666666666666,117.60000000000001,119.83,117.94333333333334,120.05666666666667,129.70333333333335,155.96333333333334,94.28000000000002,3.245770958440275,15.006780280426964,3.81779572067893,2.257212685641407,1.9128885884149474,3.0046971429152323,2.110607239332666,3.122666461762542,6.4791846574453915,12.678579704605143,-1.8733167636715546,120.27527652229833,146.44473678822666,123.74034182246834,118.24932341495467,117.427149123837,119.61850622002534,117.82789310532034,119.896773478953,129.10893164465435,150.23449187131635,94.10553679298143
2023-05-01,120.03,141.85,123.49,118.33,117.44,119.28,117.91,119.65,130.11,148.26,93.96,0.5023863350916757,1.2563352130773087,0.783481596343738,0.4328636903751626,0.13642564802183177,0.2437179594924066,0.3062526584432179,0.3943614700453013,4.112987116908062,10.394638868205487,-1.9922812141441648,119.835021251724,142.909661578863,123.354818967517,118.054822621962,117.071014197378,119.016182835668,117.531117940697,119.377554772723,130.960428644714,157.591518061698,93.575905815891,120.37333333333333,144.6966666666667,123.84666666666668,118.48,117.63,119.67666666666666,118.03000000000002,119.96666666666665,129.70333333333335,150.71,94.18333333333334,1.8154369268868153,7.3355648030351395,2.234199618764847,1.3279211113673985,1.01791577731863,1.5665512025294797,1.2056862048732835,1.7067089994797922,5.221656316646913,10.5661575931814,-1.9707299287812157,120.09055355774366,144.57876197142068,123.57913325811201,118.19303354569934,117.32293459135933,119.38580931498434,117.73668363678968,119.701872875647,129.61905074834132,151.55240032955066,93.8424078824885
2023-06-01,119.77,143.12,123.24,117.95,117.07,119.04,117.57,119.43,129.47,143.9,93.53,-0.2747710241465473,-1.8111964873764985,-0.09727626459143934,-0.12701100762065876,-0.391389432485334,-0.5181347150258975,-0.18677307071909288,-0.3254882323485142,2.8764402065951655,3.2799827747075128,-2.011524358302774,119.727867412452,143.723223338247,123.257420520614,117.919880862385,116.876840917065,118.879615987157,117.336402735757,119.272122348337,131.253797916879,158.194171271612,93.3108545550974,120.10000000000001,143.1866666666667,123.57666666666667,118.3,117.44666666666666,119.39,117.89333333333332,119.73333333333333,129.55333333333334,146.7733333333333,93.86666666666666,0.6127354743935184,1.5363835512803394,0.8978148517270196,0.5259811739976578,0.2579770036812195,0.3738407769203052,0.4335947196197343,0.5300571373796612,3.785177801236743,7.3025031209934,-2.0112622780527905,119.87626316032201,143.55649695535632,123.38965541462233,118.06415651774132,117.11464108549166,119.09569965090732,117.54772890580368,119.44713323921201,130.4382352456503,155.253794981287,93.56474708239323
2023-07-01,120.08,143.88,123.6,118.24,117.12,119.14,117.68,119.58,132.9,159.67,93.55,-0.29890401859846705,-1.9289755299570666,-0.13735153914519183,-0.14356895532472436,-0.3742769649540678,-0.5177020708082902,-0.1442511667373636,-0.30015007503751967,2.5304736923314364,-0.03756338821762073,-1.7744645107097834,119.826015788762,144.604915453,123.369530320567,117.962656917054,116.830062670462,118.91794268683,117.33588889276,119.316563752969,132.77558604441,163.976826642873,93.3305737616906,119.96,142.95000000000002,123.44333333333333,118.17333333333333,117.21,119.15333333333332,117.71999999999998,119.55333333333333,130.82666666666668,150.60999999999999,93.67999999999999,-0.02376290255111287,-0.8279456014187568,0.18295126420236954,0.0540945758099259,-0.20974691647252394,-0.2640396087805937,-0.008257193004412855,-0.07709227911357812,3.1733003386115546,4.545686084898457,-1.9260900277189075,119.79630148431266,143.74593345670334,123.32725660289934,117.97912013380034,116.92597259496831,118.93791383655167,117.40113652307133,119.32208029134301,131.66327086866767,159.92083865872766,93.40577804422634
2023-08-01,121.17,148.39,124.81,119.06,117.65,119.98,118.23,120.42,137.46,183.05,93.78,0.9918319719953272,2.5430170686199904,1.2410772225827316,0.8470269354565518,0.5126014523707978,0.7050528789659172,0.7069846678023906,0.871167699782216,4.675601583917155,8.5899033042653,-1.3153740923918744,121.103349066451,149.363139653414,124.747095555427,118.884911227176,117.633903269332,120.026254842546,118.165179739415,120.437158628842,135.1033055548,171.396904025669,93.7132516938439,120.33999999999999,145.13,123.88333333333333,118.41666666666667,117.28000000000002,119.38666666666667,117.82666666666667,119.81,133.27666666666667,162.20666666666668,93.62,0.13938564308343762,-0.39905164957119627,0.3354831396153674,0.19214899083705564,-0.08435498168953526,-0.1102613022894235,0.1253201434486447,0.08184313079872678,3.360838494281252,3.944107563585062,-1.700454320468144,120.219077422555,145.897092814887,123.79134879886932,118.25581633553834,117.11360228561966,119.274604505511,117.61249045597732,119.67528157671602,133.04422983869634,164.52263398005132,93.45156000354397
