name,display_name,data_type,chart_type
"Japan, PPI, Goods, Commodity, Sparkling alcoholic beverage happo-shu and quasi-beer, Index","Japan, PPI, Goods, Commodity, Sparkling alcoholic beverage happo-shu and quasi-beer, Index",None,line
"Japan, PPI, Goods, Commodity class, Whiskey and brandy, Index","Japan, PPI, Goods, Commodity class, Whiskey and brandy, Index",None,line
"Japan, PPI, Goods, Commodity, Whisky, Index","Japan, PPI, Goods, Commodity, Whisky, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous liquors, Index","Japan, PPI, Goods, Commodity class, Miscellaneous liquors, Index",None,line
"Japan, PPI, Goods, Commodity, Wines and shochu-based beverage, Index","Japan, PPI, Goods, Commodity, Wines and shochu-based beverage, Index",None,line
"Japan, PPI, Goods, Commodity, Shochu, Japanese distilled liquor, Index","Japan, PPI, Goods, Commodity, Shochu, Japanese distilled liquor, Index",None,line
"Japan, PPI, Goods, Commodity class, Tea and roasted coffee, Index","Japan, PPI, Goods, Commodity class, Tea and roasted coffee, Index",None,line
"Japan, PPI, Goods, Commodity, Semi-finished green tea, Index","Japan, PPI, Goods, Commodity, Semi-finished green tea, Index",None,line
"Japan, PPI, Goods, Commodity, Green tea, Index","Japan, PPI, Goods, Commodity, Green tea, Index",None,line
"Japan, PPI, Goods, Commodity, Coffee, Index","Japan, PPI, Goods, Commodity, Coffee, Index",None,line
"Japan, PPI, Goods, Commodity class, Soft drinks, Index","Japan, PPI, Goods, Commodity class, Soft drinks, Index",None,line
"Japan, PPI, Goods, Commodity, Carbonated soft drinks, Index","Japan, PPI, Goods, Commodity, Carbonated soft drinks, Index",None,line
"Japan, PPI, Goods, Commodity, Juice, Index","Japan, PPI, Goods, Commodity, Juice, Index",None,line
"Japan, PPI, Goods, Commodity, Canned or bottled coffee, Index","Japan, PPI, Goods, Commodity, Canned or bottled coffee, Index",None,line
"Japan, PPI, Goods, Commodity, Canned or bottled tea, Index","Japan, PPI, Goods, Commodity, Canned or bottled tea, Index",None,line
"Japan, PPI, Goods, Commodity, Mineral waters, Index","Japan, PPI, Goods, Commodity, Mineral waters, Index",None,line
"Japan, PPI, Goods, Commodity, Sports drinks, Index","Japan, PPI, Goods, Commodity, Sports drinks, Index",None,line
"Japan, PPI, Goods, Commodity, Soy milk beverages, Index","Japan, PPI, Goods, Commodity, Soy milk beverages, Index",None,line
"Japan, PPI, Goods, Commodity, Non-alcoholic beverages, Index","Japan, PPI, Goods, Commodity, Non-alcoholic beverages, Index",None,line
"Japan, PPI, Goods, Commodity class, Manufactured ice, Index","Japan, PPI, Goods, Commodity class, Manufactured ice, Index",None,line
"Japan, PPI, Goods, Commodity, Artificial ice, Index","Japan, PPI, Goods, Commodity, Artificial ice, Index",None,line
"Japan, PPI, Goods, Subgroup, Feeds and organic fertilizers, Index","Japan, PPI, Goods, Subgroup, Feeds and organic fertilizers, Index",None,line
"Japan, PPI, Goods, Commodity class, Feeds, Index","Japan, PPI, Goods, Commodity class, Feeds, Index",None,line
"Japan, PPI, Goods, Commodity, Formula feeds, Index","Japan, PPI, Goods, Commodity, Formula feeds, Index",None,line
"Japan, PPI, Goods, Commodity, Pet food, Index","Japan, PPI, Goods, Commodity, Pet food, Index",None,line
"Japan, PPI, Goods, Subgroup, Tobacco products, Index","Japan, PPI, Goods, Subgroup, Tobacco products, Index",None,line
"Japan, PPI, Goods, Commodity class, Tobacco products, Index","Japan, PPI, Goods, Commodity class, Tobacco products, Index",None,line
"Japan, PPI, Goods, Commodity, Tobacco products, Index","Japan, PPI, Goods, Commodity, Tobacco products, Index",None,line
"Japan, PPI, Goods, Group, Textile products, Index","Japan, PPI, Goods, Group, Textile products, Index",None,line
"Japan, PPI, Goods, Subgroup, Fabricated textile products, Index","Japan, PPI, Goods, Subgroup, Fabricated textile products, Index",None,line
"Japan, PPI, Goods, Commodity class, Fiber yarns, Index","Japan, PPI, Goods, Commodity class, Fiber yarns, Index",None,line
"Japan, PPI, Goods, Commodity, Fiber yarns, Index","Japan, PPI, Goods, Commodity, Fiber yarns, Index",None,line
"Japan, PPI, Goods, Commodity class, Fiber fabrics, Index","Japan, PPI, Goods, Commodity class, Fiber fabrics, Index",None,line
"Japan, PPI, Goods, Commodity, Fiber fabrics, Index","Japan, PPI, Goods, Commodity, Fiber fabrics, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous fabricated textile products, Index","Japan, PPI, Goods, Commodity class, Miscellaneous fabricated textile products, Index",None,line
"Japan, PPI, Goods, Commodity, Felt and bonded fabrics, Index","Japan, PPI, Goods, Commodity, Felt and bonded fabrics, Index",None,line
"Japan, PPI, Goods, Subgroup, Wearing apparel and miscellaneous ready-made textile products, Index","Japan, PPI, Goods, Subgroup, Wearing apparel and miscellaneous ready-made textile products, Index",None,line
"Japan, PPI, Goods, Commodity class, Woven fabric and knitted apparel, Index","Japan, PPI, Goods, Commodity class, Woven fabric and knitted apparel, Index",None,line
"Japan, PPI, Goods, Commodity, Outerwear and shirts, Index","Japan, PPI, Goods, Commodity, Outerwear and shirts, Index",None,line
"Japan, PPI, Goods, Commodity, Underwear, Index","Japan, PPI, Goods, Commodity, Underwear, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous wearing apparel and clothing accessories, Index","Japan, PPI, Goods, Commodity class, Miscellaneous wearing apparel and clothing accessories, Index",None,line
"Japan, PPI, Goods, Commodity, Textile apparel and accessories, Index","Japan, PPI, Goods, Commodity, Textile apparel and accessories, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous ready-made textile products, Index","Japan, PPI, Goods, Commodity class, Miscellaneous ready-made textile products, Index",None,line
"Japan, PPI, Goods, Commodity, Bedding, Index","Japan, PPI, Goods, Commodity, Bedding, Index",None,line
"Japan, PPI, Goods, Commodity, Carpets, Index","Japan, PPI, Goods, Commodity, Carpets, Index",None,line
"Japan, PPI, Goods, Commodity, Textile canvas products, Index","Japan, PPI, Goods, Commodity, Textile canvas products, Index",None,line
"Japan, PPI, Goods, Commodity, Towels, Index","Japan, PPI, Goods, Commodity, Towels, Index",None,line
"Japan, PPI, Goods, Commodity, Medical and sanitary textile products, Index","Japan, PPI, Goods, Commodity, Medical and sanitary textile products, Index",None,line
"Japan, PPI, Goods, Group, Lumber and wood products, Index","Japan, PPI, Goods, Group, Lumber and wood products, Index",None,line
"Japan, PPI, Goods, Subgroup, Lumber and wood products, Index","Japan, PPI, Goods, Subgroup, Lumber and wood products, Index",None,line
"Japan, PPI, Goods, Commodity class, Timber, Index","Japan, PPI, Goods, Commodity class, Timber, Index",None,line
"Japan, PPI, Goods, Commodity, Boards less than 7.5cm thick with a width at least 4 times the thickness, Index","Japan, PPI, Goods, Commodity, Boards less than 7.5cm thick with a width at least 4 times the thickness, Index",None,line
"Japan, PPI, Goods, Commodity, Scantlings less than 7.5cm thick with a width less than 4 times the thickness, Index","Japan, PPI, Goods, Commodity, Scantlings less than 7.5cm thick with a width less than 4 times the thickness, Index",None,line
"Japan, PPI, Goods, Commodity, Sawn timber at least 7.5cm thick and at least 7.5cm wide, Index","Japan, PPI, Goods, Commodity, Sawn timber at least 7.5cm thick and at least 7.5cm wide, Index",None,line
"Japan, PPI, Goods, Commodity, Timber for boxes and packing, Index","Japan, PPI, Goods, Commodity, Timber for boxes and packing, Index",None,line
"Japan, PPI, Goods, Commodity class, Plywood, glued laminated timber, Index","Japan, PPI, Goods, Commodity class, Plywood, glued laminated timber, Index",None,line
"Japan, PPI, Goods, Commodity, Ordinary plywood, Index","Japan, PPI, Goods, Commodity, Ordinary plywood, Index",None,line
"Japan, PPI, Goods, Commodity, Special plywood, Index","Japan, PPI, Goods, Commodity, Special plywood, Index",None,line
"Japan, PPI, Goods, Commodity, Glued laminated lumber, Index","Japan, PPI, Goods, Commodity, Glued laminated lumber, Index",None,line
"Japan, PPI, Goods, Commodity class, Wood chips, Index","Japan, PPI, Goods, Commodity class, Wood chips, Index",None,line
"Japan, PPI, Goods, Commodity, Wood chips, Index","Japan, PPI, Goods, Commodity, Wood chips, Index",None,line
"Japan, PPI, Goods, Commodity class, Miscellaneous wooden products, Index","Japan, PPI, Goods, Commodity class, Miscellaneous wooden products, Index",None,line
"Japan, PPI, Goods, Commodity, Millwork, Index","Japan, PPI, Goods, Commodity, Millwork, Index",None,line
"Japan, PPI, Goods, Commodity, Prefabricated wooden buildings and structural members for housing, Index","Japan, PPI, Goods, Commodity, Prefabricated wooden buildings and structural members for housing, Index",None,line
"Japan, PPI, Goods, Commodity, Wood flooring, Index","Japan, PPI, Goods, Commodity, Wood flooring, Index",None,line
"Japan, PPI, Goods, Commodity, Wood boxes, Index","Japan, PPI, Goods, Commodity, Wood boxes, Index",None,line
"Japan, PPI, Goods, Group, Pulp, paper and related products, Index","Japan, PPI, Goods, Group, Pulp, paper and related products, Index",None,line
"Japan, PPI, Goods, Subgroup, Pulp, paper, paperboard, coated and glazed paper, Index","Japan, PPI, Goods, Subgroup, Pulp, paper, paperboard, coated and glazed paper, Index",None,line
"Japan, PPI, Goods, Commodity class, Paper, Index","Japan, PPI, Goods, Commodity class, Paper, Index",None,line
"Japan, PPI, Goods, Commodity, Newsprint, Index","Japan, PPI, Goods, Commodity, Newsprint, Index",None,line
"Japan, PPI, Goods, Commodity, Non-painted printing paper, Index","Japan, PPI, Goods, Commodity, Non-painted printing paper, Index",None,line
"Japan, PPI, Goods, Commodity, Coated printing paper, Index","Japan, PPI, Goods, Commodity, Coated printing paper, Index",None,line
"Japan, PPI, Goods, Commodity, Information paper, Index","Japan, PPI, Goods, Commodity, Information paper, Index",None,line
"Japan, PPI, Goods, Commodity, Unbleached kraft paper, Index","Japan, PPI, Goods, Commodity, Unbleached kraft paper, Index",None,line
"Japan, PPI, Goods, Commodity, Converting paper, Index","Japan, PPI, Goods, Commodity, Converting paper, Index",None,line
"Japan, PPI, Goods, Commodity class, Paperboard, Index","Japan, PPI, Goods, Commodity class, Paperboard, Index",None,line
"Japan, PPI, Goods, Commodity, Linerboard, Index","Japan, PPI, Goods, Commodity, Linerboard, Index",None,line
"Japan, PPI, Goods, Commodity, Corrugated medium, Index","Japan, PPI, Goods, Commodity, Corrugated medium, Index",None,line
"Japan, PPI, Goods, Commodity, Whiteboard, Index","Japan, PPI, Goods, Commodity, Whiteboard, Index",None,line
"Japan, PPI, Goods, Commodity class, Corrugated cardboard, Index","Japan, PPI, Goods, Commodity class, Corrugated cardboard, Index",None,line
"Japan, PPI, Goods, Commodity, Corrugated cardboard, Index","Japan, PPI, Goods, Commodity, Corrugated cardboard, Index",None,line
