name,display_name,data_type,chart_type
"China, CPI, Fuels for Transport Facility, Index","China, CPI, Fuels for Transport Facility, Index",None,line
"China, CPI, Garments, Index","China, CPI, Garments, Index",None,line
"China, CPI, Goods, Index","China, CPI, Goods, Index",None,line
"China, CPI, Grain, Index","China, CPI, Grain, Index",None,line
"China, CPI, Health Care and Personal Articles, Index","China, CPI, Health Care and Personal Articles, Index",None,line
"China, CPI, Healthcare, Index","China, CPI, Healthcare, Index",None,line
"China, CPI, Home Appliances, Index","China, CPI, Home Appliances, Index",None,line
"China, CPI, Houehold services, Index","China, CPI, Houehold services, Index",None,line
"China, CPI, Household Articles and Services, Index","China, CPI, Household Articles and Services, Index",None,line
"China, CPI, Household Facilities, Articles and Services, Index","China, CPI, Household Facilities, Articles and Services, Index",None,line
"China, CPI, Household Services, Index","China, CPI, Household Services, Index",None,line
"China, CPI, Household appliances, Index","China, CPI, Household appliances, Index",None,line
"China, CPI, Maintenance, Index","China, CPI, Maintenance, Index",None,line
"China, CPI, Meat, Index","China, CPI, Meat, Index",None,line
"China, CPI, Meat, Poultry and Processed Products, Index","China, CPI, Meat, Poultry and Processed Products, Index",None,line
"China, CPI, Medical Services, Index","China, CPI, Medical Services, Index",None,line
"China, CPI, Medical services , Index","China, CPI, Medical services , Index",None,line
"China, CPI, Milk and Other Dairy Products, Index","China, CPI, Milk and Other Dairy Products, Index",None,line
"China, CPI, Miscellanous Goods and Services, Index","China, CPI, Miscellanous Goods and Services, Index",None,line
"China, CPI, Mutton, Index","China, CPI, Mutton, Index",None,line
"China, CPI, Pork, Index","China, CPI, Pork, Index",None,line
"China, CPI, Postal Services, Index","China, CPI, Postal Services, Index",None,line
"China, CPI, Postal services, Index","China, CPI, Postal services, Index",None,line
"China, CPI, Recreation, Education and Culture Articles, Index","China, CPI, Recreation, Education and Culture Articles, Index",None,line
"China, CPI, Rent of Rental Housing, Index","China, CPI, Rent of Rental Housing, Index",None,line
"China, CPI, Rental, Index","China, CPI, Rental, Index",None,line
"China, CPI, Residence, Index","China, CPI, Residence, Index",None,line
"China, CPI, Rural, Index","China, CPI, Rural, Index",None,line
"China, CPI, Services, Index","China, CPI, Services, Index",None,line
"China, CPI, Shoes, Index","China, CPI, Shoes, Index",None,line
"China, CPI, Tobacco, Index","China, CPI, Tobacco, Index",None,line
"China, CPI, Tobacco, Liquor and Articles, Index","China, CPI, Tobacco, Liquor and Articles, Index",None,line
"China, CPI, Touring, Index","China, CPI, Touring, Index",None,line
"China, CPI, Traditional Chinese Medicine, Index","China, CPI, Traditional Chinese Medicine, Index",None,line
"China, CPI, Transport Facility, Index","China, CPI, Transport Facility, Index",None,line
"China, CPI, Transport goods, Index","China, CPI, Transport goods, Index",None,line
"China, CPI, Transport use and maintenance, Index","China, CPI, Transport use and maintenance, Index",None,line
"China, CPI, Transportation and Communication, Index","China, CPI, Transportation and Communication, Index",None,line
"China, CPI, Travel, Index","China, CPI, Travel, Index",None,line
"China, CPI, Urban, Index","China, CPI, Urban, Index",None,line
"China, CPI, Use and Maintenance of Transport Facility, Index","China, CPI, Use and Maintenance of Transport Facility, Index",None,line
