name,display_name,data_type,chart_type
"China, PPI, Manufacturing, Raw chemicals, % YoY","China, PPI, Manufacturing, Raw chemicals, % YoY",None,line
"China, PPI, Manufacturing, Textile Wearing Apparel, Footware, and Caps, % YoY","China, PPI, Manufacturing, Textile Wearing Apparel, Footware, and Caps, % YoY",None,line
"China, PPI, Manufacturing, Textile, % MoM","China, PPI, Manufacturing, Textile, % MoM",None,line
"China, PPI, Manufacturing, Textile, % YoY","China, PPI, Manufacturing, Textile, % YoY",None,line
"China, PPI, Manufacturing, Timber, % MoM","China, PPI, Manufacturing, Timber, % MoM",None,line
"China, PPI, Manufacturing, Timber, % YoY","China, PPI, Manufacturing, Timber, % YoY",None,line
"China, PPI, Manufacturing, Tobacco, % MoM","China, PPI, Manufacturing, Tobacco, % MoM",None,line
"China, PPI, Manufacturing, Tobacco, % YoY","China, PPI, Manufacturing, Tobacco, % YoY",None,line
"China, PPI, Manufacturing, Transport equipment, % MoM","China, PPI, Manufacturing, Transport equipment, % MoM",None,line
"China, PPI, Manufacturing, Transport equipment, % YoY","China, PPI, Manufacturing, Transport equipment, % YoY",None,line
"China, PPI, Mining and Processing of Nonmetal Ores, % YoY","China, PPI, Mining and Processing of Nonmetal Ores, % YoY",None,line
"China, PPI, Mining and Support Activities, % MoM","China, PPI, Mining and Support Activities, % MoM",None,line
"China, PPI, Mining and Support Activities, % YoY","China, PPI, Mining and Support Activities, % YoY",None,line
"China, PPI, Mining of Other Ores, % YoY","China, PPI, Mining of Other Ores, % YoY",None,line
"China, PPI, Mining, Coal, % MoM","China, PPI, Mining, Coal, % MoM",None,line
"China, PPI, Mining, Coal, % YoY","China, PPI, Mining, Coal, % YoY",None,line
"China, PPI, Mining, Ferrous ores, % MoM","China, PPI, Mining, Ferrous ores, % MoM",None,line
"China, PPI, Mining, Ferrous ores, % YoY","China, PPI, Mining, Ferrous ores, % YoY",None,line
"China, PPI, Mining, Gas, % MoM","China, PPI, Mining, Gas, % MoM",None,line
"China, PPI, Mining, Gas, % YoY","China, PPI, Mining, Gas, % YoY",None,line
