name,display_name,data_type,chart_type
"Japan, Exports, Asean, Food-stuff, Value, Index","Japan, Exports, Asean, Food-stuff, Value, Index",None,line
"Japan, Exports, Asean, Machinery & Equipment, Quantum, Index","Japan, Exports, Asean, Machinery & Equipment, Quantum, Index",None,line
"Japan, Exports, Asean, Machinery & Equipment, Unit value, Index","Japan, Exports, Asean, Machinery & Equipment, Unit value, Index",None,line
"Japan, Exports, Asean, Machinery & Equipment, Value, Index","Japan, Exports, Asean, Machinery & Equipment, Value, Index",None,line
"Japan, Exports, Asean, Manufs, Quantum, Index","Japan, Exports, Asean, Manufs, Quantum, Index",None,line
"Japan, Exports, Asean, Manufs, Unit value, Index","Japan, Exports, Asean, Manufs, Unit value, Index",None,line
"Japan, Exports, Asean, Manufs, Value, Index","Japan, Exports, Asean, Manufs, Value, Index",None,line
"Japan, Exports, Asean, Metals, Quantum, Index","Japan, Exports, Asean, Metals, Quantum, Index",None,line
"Japan, Exports, Asean, Metals, Unit value, Index","Japan, Exports, Asean, Metals, Unit value, Index",None,line
"Japan, Exports, Asean, Metals, Value, Index","Japan, Exports, Asean, Metals, Value, Index",None,line
"Japan, Exports, Asean, Non-Mtl.Min.Manufs, Quantum, Index","Japan, Exports, Asean, Non-Mtl.Min.Manufs, Quantum, Index",None,line
"Japan, Exports, Asean, Non-Mtl.Min.Manufs, Unit value, Index","Japan, Exports, Asean, Non-Mtl.Min.Manufs, Unit value, Index",None,line
"Japan, Exports, Asean, Non-Mtl.Min.Manufs, Value, Index","Japan, Exports, Asean, Non-Mtl.Min.Manufs, Value, Index",None,line
"Japan, Exports, Asean, Raw Materials, Quantum, Index","Japan, Exports, Asean, Raw Materials, Quantum, Index",None,line
"Japan, Exports, Asean, Raw Materials, Unit value, Index","Japan, Exports, Asean, Raw Materials, Unit value, Index",None,line
"Japan, Exports, Asean, Raw Materials, Value, Index","Japan, Exports, Asean, Raw Materials, Value, Index",None,line
"Japan, Exports, Asean, Textiles, Quantum, Index","Japan, Exports, Asean, Textiles, Quantum, Index",None,line
"Japan, Exports, Asean, Textiles, Unit value, Index","Japan, Exports, Asean, Textiles, Unit value, Index",None,line
"Japan, Exports, Asean, Textiles, Value, Index","Japan, Exports, Asean, Textiles, Value, Index",None,line
"Japan, Exports, Asean, Total, Quantum, Index","Japan, Exports, Asean, Total, Quantum, Index",None,line
"Japan, Exports, Asean, Total, Unit value, Index","Japan, Exports, Asean, Total, Unit value, Index",None,line
"Japan, Exports, Asean, Total, Value, Index","Japan, Exports, Asean, Total, Value, Index",None,line
"Japan, Exports, Asia Nies, Chemicals, Quantum, Index","Japan, Exports, Asia Nies, Chemicals, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Chemicals, Unit value, Index","Japan, Exports, Asia Nies, Chemicals, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Chemicals, Value, Index","Japan, Exports, Asia Nies, Chemicals, Value, Index",None,line
"Japan, Exports, Asia Nies, Food-stuff, Quantum, Index","Japan, Exports, Asia Nies, Food-stuff, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Food-stuff, Unit value, Index","Japan, Exports, Asia Nies, Food-stuff, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Food-stuff, Value, Index","Japan, Exports, Asia Nies, Food-stuff, Value, Index",None,line
"Japan, Exports, Asia Nies, Machinery & Equipment, Quantum, Index","Japan, Exports, Asia Nies, Machinery & Equipment, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Machinery & Equipment, Unit value, Index","Japan, Exports, Asia Nies, Machinery & Equipment, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Machinery & Equipment, Value, Index","Japan, Exports, Asia Nies, Machinery & Equipment, Value, Index",None,line
"Japan, Exports, Asia Nies, Manufs, Quantum, Index","Japan, Exports, Asia Nies, Manufs, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Manufs, Unit value, Index","Japan, Exports, Asia Nies, Manufs, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Manufs, Value, Index","Japan, Exports, Asia Nies, Manufs, Value, Index",None,line
"Japan, Exports, Asia Nies, Metals, Quantum, Index","Japan, Exports, Asia Nies, Metals, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Metals, Unit value, Index","Japan, Exports, Asia Nies, Metals, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Metals, Value, Index","Japan, Exports, Asia Nies, Metals, Value, Index",None,line
"Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Quantum, Index","Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Unit value, Index","Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Value, Index","Japan, Exports, Asia Nies, Non-Mtl.Min.Manufs, Value, Index",None,line
"Japan, Exports, Asia Nies, Raw Materials, Quantum, Index","Japan, Exports, Asia Nies, Raw Materials, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Raw Materials, Unit value, Index","Japan, Exports, Asia Nies, Raw Materials, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Raw Materials, Value, Index","Japan, Exports, Asia Nies, Raw Materials, Value, Index",None,line
"Japan, Exports, Asia Nies, Textiles, Quantum, Index","Japan, Exports, Asia Nies, Textiles, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Textiles, Unit value, Index","Japan, Exports, Asia Nies, Textiles, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Textiles, Value, Index","Japan, Exports, Asia Nies, Textiles, Value, Index",None,line
"Japan, Exports, Asia Nies, Total, Quantum, Index","Japan, Exports, Asia Nies, Total, Quantum, Index",None,line
"Japan, Exports, Asia Nies, Total, Unit value, Index","Japan, Exports, Asia Nies, Total, Unit value, Index",None,line
"Japan, Exports, Asia Nies, Total, Value, Index","Japan, Exports, Asia Nies, Total, Value, Index",None,line
"Japan, Exports, Asia, Chemicals, Quantum, Index","Japan, Exports, Asia, Chemicals, Quantum, Index",None,line
"Japan, Exports, Asia, Chemicals, Unit value, Index","Japan, Exports, Asia, Chemicals, Unit value, Index",None,line
"Japan, Exports, Asia, Chemicals, Value, Index","Japan, Exports, Asia, Chemicals, Value, Index",None,line
"Japan, Exports, Asia, Food-stuff, Quantum, Index","Japan, Exports, Asia, Food-stuff, Quantum, Index",None,line
"Japan, Exports, Asia, Food-stuff, Unit value, Index","Japan, Exports, Asia, Food-stuff, Unit value, Index",None,line
"Japan, Exports, Asia, Food-stuff, Value, Index","Japan, Exports, Asia, Food-stuff, Value, Index",None,line
"Japan, Exports, Asia, Machinery & Equipment, Quantum, Index","Japan, Exports, Asia, Machinery & Equipment, Quantum, Index",None,line
"Japan, Exports, Asia, Machinery & Equipment, Unit value, Index","Japan, Exports, Asia, Machinery & Equipment, Unit value, Index",None,line
"Japan, Exports, Asia, Machinery & Equipment, Value, Index","Japan, Exports, Asia, Machinery & Equipment, Value, Index",None,line
"Japan, Exports, Asia, Manufs, Quantum, Index","Japan, Exports, Asia, Manufs, Quantum, Index",None,line
"Japan, Exports, Asia, Manufs, Unit value, Index","Japan, Exports, Asia, Manufs, Unit value, Index",None,line
"Japan, Exports, Asia, Manufs, Value, Index","Japan, Exports, Asia, Manufs, Value, Index",None,line
"Japan, Exports, Asia, Metals, Quantum, Index","Japan, Exports, Asia, Metals, Quantum, Index",None,line
"Japan, Exports, Asia, Metals, Unit value, Index","Japan, Exports, Asia, Metals, Unit value, Index",None,line
"Japan, Exports, Asia, Metals, Value, Index","Japan, Exports, Asia, Metals, Value, Index",None,line
"Japan, Exports, Asia, Non-Mtl.Min.Manufs, Quantum, Index","Japan, Exports, Asia, Non-Mtl.Min.Manufs, Quantum, Index",None,line
"Japan, Exports, Asia, Non-Mtl.Min.Manufs, Unit value, Index","Japan, Exports, Asia, Non-Mtl.Min.Manufs, Unit value, Index",None,line
"Japan, Exports, Asia, Non-Mtl.Min.Manufs, Value, Index","Japan, Exports, Asia, Non-Mtl.Min.Manufs, Value, Index",None,line
"Japan, Exports, Asia, Raw Materials, Quantum, Index","Japan, Exports, Asia, Raw Materials, Quantum, Index",None,line
"Japan, Exports, Asia, Raw Materials, Unit value, Index","Japan, Exports, Asia, Raw Materials, Unit value, Index",None,line
"Japan, Exports, Asia, Raw Materials, Value, Index","Japan, Exports, Asia, Raw Materials, Value, Index",None,line
"Japan, Exports, Asia, Textiles, Quantum, Index","Japan, Exports, Asia, Textiles, Quantum, Index",None,line
"Japan, Exports, Asia, Textiles, Unit value, Index","Japan, Exports, Asia, Textiles, Unit value, Index",None,line
"Japan, Exports, Asia, Textiles, Value, Index","Japan, Exports, Asia, Textiles, Value, Index",None,line
"Japan, Exports, Asia, Total, Quantum, Index","Japan, Exports, Asia, Total, Quantum, Index",None,line
"Japan, Exports, Asia, Total, Unit value, Index","Japan, Exports, Asia, Total, Unit value, Index",None,line
