raw_data_name,data_type,cleaned_name
"Imports, Asean, Mineral Fuels, Unit Index, % YoY",p,"Imports, Asean, Mineral Fuels, Price, index, % YoY"
"Imports, Asean, Mineral Fuels, Value Index, % YoY",p,"Imports, Asean, Mineral Fuels, Value, index, % YoY"
"Imports, Asean, Miscellaneous, Quantum Index, % YoY",p,"Imports, Asean, Miscellaneous, Volume, index, % YoY"
"Imports, Asean, Miscellaneous, Unit Index, % YoY",p,"Imports, Asean, Miscellaneous, Price, index, % YoY"
"Imports, Asean, Miscellaneous, Value Index, % YoY",p,"Imports, Asean, Miscellaneous, Value, index, % YoY"
"Imports, Asean, Raw Materials, Quantum Index, % YoY",p,"Imports, Asean, Raw Materials, Volume, index, % YoY"
"Imports, Asean, Raw Materials, Unit Index, % YoY",p,"Imports, Asean, Raw Materials, Price, index, % YoY"
"Imports, Asean, Raw Materials, Value Index, % YoY",p,"Imports, Asean, Raw Materials, Value, index, % YoY"
"Imports, Asean, Total, Quantum Index, % YoY",p,"Imports, Asean, Total, Volume, index, % YoY"
"Imports, Asean, Total, Unit Index, % YoY",p,"Imports, Asean, Total, Price, index, % YoY"
"Imports, Asean, Total, Value Index, % YoY",p,"Imports, Asean, Total, Value, index, % YoY"
"Imports, Asia Nies, Articles of apparel, Quantum Index, % YoY",p,"Imports, Asia Nies, Articles of apparel, Volume, index, % YoY"
"Imports, Asia Nies, Articles of apparel, Unit Index, % YoY",p,"Imports, Asia Nies, Articles of apparel, Price, index, % YoY"
"Imports, Asia Nies, Articles of apparel, Value Index, % YoY",p,"Imports, Asia Nies, Articles of apparel, Value, index, % YoY"
"Imports, Asia Nies, Chemicals, Quantum Index, % YoY",p,"Imports, Asia Nies, Chemicals, Volume, index, % YoY"
"Imports, Asia Nies, Chemicals, Unit Index, % YoY",p,"Imports, Asia Nies, Chemicals, Price, index, % YoY"
"Imports, Asia Nies, Chemicals, Value Index, % YoY",p,"Imports, Asia Nies, Chemicals, Value, index, % YoY"
"Imports, Asia Nies, Food-stuff, Quantum Index, % YoY",p,"Imports, Asia Nies, Food-stuff, Volume, index, % YoY"
"Imports, Asia Nies, Food-stuff, Unit Index, % YoY",p,"Imports, Asia Nies, Food-stuff, Price, index, % YoY"
"Imports, Asia Nies, Food-stuff, Value Index, % YoY",p,"Imports, Asia Nies, Food-stuff, Value, index, % YoY"
"Imports, Asia Nies, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, Asia Nies, Machinery & Equipment, Volume, index, % YoY"
"Imports, Asia Nies, Machinery & Equipment, Unit Index, % YoY",p,"Imports, Asia Nies, Machinery & Equipment, Price, index, % YoY"
"Imports, Asia Nies, Machinery & Equipment, Value Index, % YoY",p,"Imports, Asia Nies, Machinery & Equipment, Value, index, % YoY"
"Imports, Asia Nies, Manufs, Quantum Index, % YoY",p,"Imports, Asia Nies, Manufs, Volume, index, % YoY"
"Imports, Asia Nies, Manufs, Unit Index, % YoY",p,"Imports, Asia Nies, Manufs, Price, index, % YoY"
"Imports, Asia Nies, Manufs, Value Index, % YoY",p,"Imports, Asia Nies, Manufs, Value, index, % YoY"
"Imports, Asia Nies, Metals, Quantum Index, % YoY",p,"Imports, Asia Nies, Metals, Volume, index, % YoY"
"Imports, Asia Nies, Metals, Unit Index, % YoY",p,"Imports, Asia Nies, Metals, Price, index, % YoY"
"Imports, Asia Nies, Metals, Value Index, % YoY",p,"Imports, Asia Nies, Metals, Value, index, % YoY"
"Imports, Asia Nies, Mineral Fuels, Quantum Index, % YoY",p,"Imports, Asia Nies, Mineral Fuels, Volume, index, % YoY"
"Imports, Asia Nies, Mineral Fuels, Unit Index, % YoY",p,"Imports, Asia Nies, Mineral Fuels, Price, index, % YoY"
"Imports, Asia Nies, Mineral Fuels, Value Index, % YoY",p,"Imports, Asia Nies, Mineral Fuels, Value, index, % YoY"
"Imports, Asia Nies, Miscellaneous, Quantum Index, % YoY",p,"Imports, Asia Nies, Miscellaneous, Volume, index, % YoY"
"Imports, Asia Nies, Miscellaneous, Unit Index, % YoY",p,"Imports, Asia Nies, Miscellaneous, Price, index, % YoY"
"Imports, Asia Nies, Miscellaneous, Value Index, % YoY",p,"Imports, Asia Nies, Miscellaneous, Value, index, % YoY"
"Imports, Asia Nies, Raw Materials, Quantum Index, % YoY",p,"Imports, Asia Nies, Raw Materials, Volume, index, % YoY"
"Imports, Asia Nies, Raw Materials, Unit Index, % YoY",p,"Imports, Asia Nies, Raw Materials, Price, index, % YoY"
"Imports, Asia Nies, Raw Materials, Value Index, % YoY",p,"Imports, Asia Nies, Raw Materials, Value, index, % YoY"
"Imports, Asia Nies, Total, Quantum Index, % YoY",p,"Imports, Asia Nies, Total, Volume, index, % YoY"
"Imports, Asia Nies, Total, Unit Index, % YoY",p,"Imports, Asia Nies, Total, Price, index, % YoY"
"Imports, Asia Nies, Total, Value Index, % YoY",p,"Imports, Asia Nies, Total, Value, index, % YoY"
"Imports, Asia, Articles of apparel, Quantum Index, % YoY",p,"Imports, Asia, Articles of apparel, Volume, index, % YoY"
"Imports, Asia, Articles of apparel, Unit Index, % YoY",p,"Imports, Asia, Articles of apparel, Price, index, % YoY"
"Imports, Asia, Articles of apparel, Value Index, % YoY",p,"Imports, Asia, Articles of apparel, Value, index, % YoY"
"Imports, Asia, Chemicals, Quantum Index, % YoY",p,"Imports, Asia, Chemicals, Volume, index, % YoY"
"Imports, Asia, Chemicals, Unit Index, % YoY",p,"Imports, Asia, Chemicals, Price, index, % YoY"
"Imports, Asia, Chemicals, Value Index, % YoY",p,"Imports, Asia, Chemicals, Value, index, % YoY"
"Imports, Asia, Food-stuff, Quantum Index, % YoY",p,"Imports, Asia, Food-stuff, Volume, index, % YoY"
"Imports, Asia, Food-stuff, Unit Index, % YoY",p,"Imports, Asia, Food-stuff, Price, index, % YoY"
"Imports, Asia, Food-stuff, Value Index, % YoY",p,"Imports, Asia, Food-stuff, Value, index, % YoY"
"Imports, Asia, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, Asia, Machinery & Equipment, Volume, index, % YoY"
"Imports, Asia, Machinery & Equipment, Unit Index, % YoY",p,"Imports, Asia, Machinery & Equipment, Price, index, % YoY"
"Imports, Asia, Machinery & Equipment, Value Index, % YoY",p,"Imports, Asia, Machinery & Equipment, Value, index, % YoY"
"Imports, Asia, Manufs, Quantum Index, % YoY",p,"Imports, Asia, Manufs, Volume, index, % YoY"
"Imports, Asia, Manufs, Unit Index, % YoY",p,"Imports, Asia, Manufs, Price, index, % YoY"
"Imports, Asia, Manufs, Value Index, % YoY",p,"Imports, Asia, Manufs, Value, index, % YoY"
"Imports, Asia, Metals, Quantum Index, % YoY",p,"Imports, Asia, Metals, Volume, index, % YoY"
"Imports, Asia, Metals, Unit Index, % YoY",p,"Imports, Asia, Metals, Price, index, % YoY"
"Imports, Asia, Metals, Value Index, % YoY",p,"Imports, Asia, Metals, Value, index, % YoY"
"Imports, Asia, Mineral Fuels, Quantum Index, % YoY",p,"Imports, Asia, Mineral Fuels, Volume, index, % YoY"
"Imports, Asia, Mineral Fuels, Unit Index, % YoY",p,"Imports, Asia, Mineral Fuels, Price, index, % YoY"
"Imports, Asia, Mineral Fuels, Value Index, % YoY",p,"Imports, Asia, Mineral Fuels, Value, index, % YoY"
"Imports, Asia, Miscellaneous, Quantum Index, % YoY",p,"Imports, Asia, Miscellaneous, Volume, index, % YoY"
"Imports, Asia, Miscellaneous, Unit Index, % YoY",p,"Imports, Asia, Miscellaneous, Price, index, % YoY"
"Imports, Asia, Miscellaneous, Value Index, % YoY",p,"Imports, Asia, Miscellaneous, Value, index, % YoY"
"Imports, Asia, Raw Materials, Quantum Index, % YoY",p,"Imports, Asia, Raw Materials, Volume, index, % YoY"
"Imports, Asia, Raw Materials, Unit Index, % YoY",p,"Imports, Asia, Raw Materials, Price, index, % YoY"
"Imports, Asia, Raw Materials, Value Index, % YoY",p,"Imports, Asia, Raw Materials, Value, index, % YoY"
"Imports, Asia, Total, Quantum Index, % YoY",p,"Imports, Asia, Total, Volume, index, % YoY"
"Imports, Asia, Total, Unit Index, % YoY",p,"Imports, Asia, Total, Price, index, % YoY"
"Imports, Asia, Total, Value Index, % YoY",p,"Imports, Asia, Total, Value, index, % YoY"
"Imports, China, Articles of apparel, Quantum Index, % YoY",p,"Imports, China, Articles of apparel, Volume, index, % YoY"
"Imports, China, Articles of apparel, Unit Index, % YoY",p,"Imports, China, Articles of apparel, Price, index, % YoY"
"Imports, China, Articles of apparel, Value Index, % YoY",p,"Imports, China, Articles of apparel, Value, index, % YoY"
"Imports, China, Chemicals, Quantum Index, % YoY",p,"Imports, China, Chemicals, Volume, index, % YoY"
"Imports, China, Chemicals, Unit Index, % YoY",p,"Imports, China, Chemicals, Price, index, % YoY"
"Imports, China, Chemicals, Value Index, % YoY",p,"Imports, China, Chemicals, Value, index, % YoY"
"Imports, China, Food-stuff, Quantum Index, % YoY",p,"Imports, China, Food-stuff, Volume, index, % YoY"
"Imports, China, Food-stuff, Unit Index, % YoY",p,"Imports, China, Food-stuff, Price, index, % YoY"
"Imports, China, Food-stuff, Value Index, % YoY",p,"Imports, China, Food-stuff, Value, index, % YoY"
"Imports, China, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, China, Machinery & Equipment, Volume, index, % YoY"
"Imports, China, Machinery & Equipment, Unit Index, % YoY",p,"Imports, China, Machinery & Equipment, Price, index, % YoY"
"Imports, China, Machinery & Equipment, Value Index, % YoY",p,"Imports, China, Machinery & Equipment, Value, index, % YoY"
"Imports, China, Manufs, Quantum Index, % YoY",p,"Imports, China, Manufs, Volume, index, % YoY"
"Imports, China, Manufs, Unit Index, % YoY",p,"Imports, China, Manufs, Price, index, % YoY"
"Imports, China, Manufs, Value Index, % YoY",p,"Imports, China, Manufs, Value, index, % YoY"
"Imports, China, Metals, Quantum Index, % YoY",p,"Imports, China, Metals, Volume, index, % YoY"
"Imports, China, Metals, Unit Index, % YoY",p,"Imports, China, Metals, Price, index, % YoY"
"Imports, China, Metals, Value Index, % YoY",p,"Imports, China, Metals, Value, index, % YoY"
"Imports, China, Mineral Fuels, Quantum Index, % YoY",p,"Imports, China, Mineral Fuels, Volume, index, % YoY"
"Imports, China, Mineral Fuels, Unit Index, % YoY",p,"Imports, China, Mineral Fuels, Price, index, % YoY"
"Imports, China, Mineral Fuels, Value Index, % YoY",p,"Imports, China, Mineral Fuels, Value, index, % YoY"
"Imports, China, Miscellaneous, Quantum Index, % YoY",p,"Imports, China, Miscellaneous, Volume, index, % YoY"
"Imports, China, Miscellaneous, Unit Index, % YoY",p,"Imports, China, Miscellaneous, Price, index, % YoY"
"Imports, China, Miscellaneous, Value Index, % YoY",p,"Imports, China, Miscellaneous, Value, index, % YoY"
"Imports, China, Raw Materials, Quantum Index, % YoY",p,"Imports, China, Raw Materials, Volume, index, % YoY"
"Imports, China, Raw Materials, Unit Index, % YoY",p,"Imports, China, Raw Materials, Price, index, % YoY"
"Imports, China, Raw Materials, Value Index, % YoY",p,"Imports, China, Raw Materials, Value, index, % YoY"
"Imports, China, Total, Quantum Index, % YoY",p,"Imports, China, Total, Volume, index, % YoY"
"Imports, China, Total, Unit Index, % YoY",p,"Imports, China, Total, Price, index, % YoY"
"Imports, China, Total, Value Index, % YoY",p,"Imports, China, Total, Value, index, % YoY"
"Imports, EU, Articles of apparel, Quantum Index, % YoY",p,"Imports, EU, Articles of apparel, Volume, index, % YoY"
"Imports, EU, Articles of apparel, Unit Index, % YoY",p,"Imports, EU, Articles of apparel, Price, index, % YoY"
"Imports, EU, Articles of apparel, Value Index, % YoY",p,"Imports, EU, Articles of apparel, Value, index, % YoY"
"Imports, EU, Chemicals, Quantum Index, % YoY",p,"Imports, EU, Chemicals, Volume, index, % YoY"
"Imports, EU, Chemicals, Unit Index, % YoY",p,"Imports, EU, Chemicals, Price, index, % YoY"
"Imports, EU, Chemicals, Value Index, % YoY",p,"Imports, EU, Chemicals, Value, index, % YoY"
"Imports, EU, Food-stuff, Quantum Index, % YoY",p,"Imports, EU, Food-stuff, Volume, index, % YoY"
"Imports, EU, Food-stuff, Unit Index, % YoY",p,"Imports, EU, Food-stuff, Price, index, % YoY"
"Imports, EU, Food-stuff, Value Index, % YoY",p,"Imports, EU, Food-stuff, Value, index, % YoY"
"Imports, EU, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, EU, Machinery & Equipment, Volume, index, % YoY"
"Imports, EU, Machinery & Equipment, Unit Index, % YoY",p,"Imports, EU, Machinery & Equipment, Price, index, % YoY"
"Imports, EU, Machinery & Equipment, Value Index, % YoY",p,"Imports, EU, Machinery & Equipment, Value, index, % YoY"
"Imports, EU, Manufs, Quantum Index, % YoY",p,"Imports, EU, Manufs, Volume, index, % YoY"
"Imports, EU, Manufs, Unit Index, % YoY",p,"Imports, EU, Manufs, Price, index, % YoY"
"Imports, EU, Manufs, Value Index, % YoY",p,"Imports, EU, Manufs, Value, index, % YoY"
"Imports, EU, Metals, Quantum Index, % YoY",p,"Imports, EU, Metals, Volume, index, % YoY"
"Imports, EU, Metals, Unit Index, % YoY",p,"Imports, EU, Metals, Price, index, % YoY"
"Imports, EU, Metals, Value Index, % YoY",p,"Imports, EU, Metals, Value, index, % YoY"
"Imports, EU, Mineral Fuels, Quantum Index, % YoY",p,"Imports, EU, Mineral Fuels, Volume, index, % YoY"
"Imports, EU, Mineral Fuels, Unit Index, % YoY",p,"Imports, EU, Mineral Fuels, Price, index, % YoY"
"Imports, EU, Mineral Fuels, Value Index, % YoY",p,"Imports, EU, Mineral Fuels, Value, index, % YoY"
"Imports, EU, Miscellaneous, Quantum Index, % YoY",p,"Imports, EU, Miscellaneous, Volume, index, % YoY"
"Imports, EU, Miscellaneous, Unit Index, % YoY",p,"Imports, EU, Miscellaneous, Price, index, % YoY"
"Imports, EU, Miscellaneous, Value Index, % YoY",p,"Imports, EU, Miscellaneous, Value, index, % YoY"
"Imports, EU, Raw Materials, Quantum Index, % YoY",p,"Imports, EU, Raw Materials, Volume, index, % YoY"
"Imports, EU, Raw Materials, Unit Index, % YoY",p,"Imports, EU, Raw Materials, Price, index, % YoY"
"Imports, EU, Raw Materials, Value Index, % YoY",p,"Imports, EU, Raw Materials, Value, index, % YoY"
"Imports, EU, Total, Quantum Index, % YoY",p,"Imports, EU, Total, Volume, index, % YoY"
"Imports, EU, Total, Unit Index, % YoY",p,"Imports, EU, Total, Price, index, % YoY"
"Imports, EU, Total, Value Index, % YoY",p,"Imports, EU, Total, Value, index, % YoY"
"Imports, UK, Articles of apparel, Quantum Index, % YoY",p,"Imports, UK, Articles of apparel, Volume, index, % YoY"
"Imports, UK, Articles of apparel, Unit Index, % YoY",p,"Imports, UK, Articles of apparel, Price, index, % YoY"
"Imports, UK, Articles of apparel, Value Index, % YoY",p,"Imports, UK, Articles of apparel, Value, index, % YoY"
"Imports, UK, Chemicals, Quantum Index, % YoY",p,"Imports, UK, Chemicals, Volume, index, % YoY"
"Imports, UK, Chemicals, Unit Index, % YoY",p,"Imports, UK, Chemicals, Price, index, % YoY"
"Imports, UK, Chemicals, Value Index, % YoY",p,"Imports, UK, Chemicals, Value, index, % YoY"
"Imports, UK, Food-stuff, Quantum Index, % YoY",p,"Imports, UK, Food-stuff, Volume, index, % YoY"
"Imports, UK, Food-stuff, Unit Index, % YoY",p,"Imports, UK, Food-stuff, Price, index, % YoY"
"Imports, UK, Food-stuff, Value Index, % YoY",p,"Imports, UK, Food-stuff, Value, index, % YoY"
"Imports, UK, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, UK, Machinery & Equipment, Volume, index, % YoY"
"Imports, UK, Machinery & Equipment, Unit Index, % YoY",p,"Imports, UK, Machinery & Equipment, Price, index, % YoY"
"Imports, UK, Machinery & Equipment, Value Index, % YoY",p,"Imports, UK, Machinery & Equipment, Value, index, % YoY"
"Imports, UK, Manufs, Quantum Index, % YoY",p,"Imports, UK, Manufs, Volume, index, % YoY"
"Imports, UK, Manufs, Unit Index, % YoY",p,"Imports, UK, Manufs, Price, index, % YoY"
"Imports, UK, Manufs, Value Index, % YoY",p,"Imports, UK, Manufs, Value, index, % YoY"
"Imports, UK, Metals, Quantum Index, % YoY",p,"Imports, UK, Metals, Volume, index, % YoY"
"Imports, UK, Metals, Unit Index, % YoY",p,"Imports, UK, Metals, Price, index, % YoY"
"Imports, UK, Metals, Value Index, % YoY",p,"Imports, UK, Metals, Value, index, % YoY"
"Imports, UK, Mineral Fuels, Quantum Index, % YoY",p,"Imports, UK, Mineral Fuels, Volume, index, % YoY"
"Imports, UK, Mineral Fuels, Unit Index, % YoY",p,"Imports, UK, Mineral Fuels, Price, index, % YoY"
"Imports, UK, Mineral Fuels, Value Index, % YoY",p,"Imports, UK, Mineral Fuels, Value, index, % YoY"
"Imports, UK, Miscellaneous, Quantum Index, % YoY",p,"Imports, UK, Miscellaneous, Volume, index, % YoY"
"Imports, UK, Miscellaneous, Unit Index, % YoY",p,"Imports, UK, Miscellaneous, Price, index, % YoY"
"Imports, UK, Miscellaneous, Value Index, % YoY",p,"Imports, UK, Miscellaneous, Value, index, % YoY"
"Imports, UK, Raw Materials, Quantum Index, % YoY",p,"Imports, UK, Raw Materials, Volume, index, % YoY"
"Imports, UK, Raw Materials, Unit Index, % YoY",p,"Imports, UK, Raw Materials, Price, index, % YoY"
"Imports, UK, Raw Materials, Value Index, % YoY",p,"Imports, UK, Raw Materials, Value, index, % YoY"
"Imports, UK, Total, Quantum Index, % YoY",p,"Imports, UK, Total, Volume, index, % YoY"
"Imports, UK, Total, Unit Index, % YoY",p,"Imports, UK, Total, Price, index, % YoY"
"Imports, UK, Total, Value Index, % YoY",p,"Imports, UK, Total, Value, index, % YoY"
"Imports, US, Articles of apparel, Quantum Index, % YoY",p,"Imports, US, Articles of apparel, Volume, index, % YoY"
"Imports, US, Articles of apparel, Unit Index, % YoY",p,"Imports, US, Articles of apparel, Price, index, % YoY"
"Imports, US, Articles of apparel, Value Index, % YoY",p,"Imports, US, Articles of apparel, Value, index, % YoY"
"Imports, US, Chemicals, Quantum Index, % YoY",p,"Imports, US, Chemicals, Volume, index, % YoY"
"Imports, US, Chemicals, Unit Index, % YoY",p,"Imports, US, Chemicals, Price, index, % YoY"
"Imports, US, Chemicals, Value Index, % YoY",p,"Imports, US, Chemicals, Value, index, % YoY"
"Imports, US, Food-stuff, Quantum Index, % YoY",p,"Imports, US, Food-stuff, Volume, index, % YoY"
"Imports, US, Food-stuff, Unit Index, % YoY",p,"Imports, US, Food-stuff, Price, index, % YoY"
"Imports, US, Food-stuff, Value Index, % YoY",p,"Imports, US, Food-stuff, Value, index, % YoY"
"Imports, US, Machinery & Equipment, Quantum Index, % YoY",p,"Imports, US, Machinery & Equipment, Volume, index, % YoY"
"Imports, US, Machinery & Equipment, Unit Index, % YoY",p,"Imports, US, Machinery & Equipment, Price, index, % YoY"
"Imports, US, Machinery & Equipment, Value Index, % YoY",p,"Imports, US, Machinery & Equipment, Value, index, % YoY"
"Imports, US, Manufs, Quantum Index, % YoY",p,"Imports, US, Manufs, Volume, index, % YoY"
"Imports, US, Manufs, Unit Index, % YoY",p,"Imports, US, Manufs, Price, index, % YoY"
"Imports, US, Manufs, Value Index, % YoY",p,"Imports, US, Manufs, Value, index, % YoY"
"Imports, US, Metals, Quantum Index, % YoY",p,"Imports, US, Metals, Volume, index, % YoY"
"Imports, US, Metals, Unit Index, % YoY",p,"Imports, US, Metals, Price, index, % YoY"
"Imports, US, Metals, Value Index, % YoY",p,"Imports, US, Metals, Value, index, % YoY"
"Imports, US, Mineral Fuels, Quantum Index, % YoY",p,"Imports, US, Mineral Fuels, Volume, index, % YoY"
"Imports, US, Mineral Fuels, Unit Index, % YoY",p,"Imports, US, Mineral Fuels, Price, index, % YoY"
"Imports, US, Mineral Fuels, Value Index, % YoY",p,"Imports, US, Mineral Fuels, Value, index, % YoY"
"Imports, US, Miscellaneous, Quantum Index, % YoY",p,"Imports, US, Miscellaneous, Volume, index, % YoY"
"Imports, US, Miscellaneous, Unit Index, % YoY",p,"Imports, US, Miscellaneous, Price, index, % YoY"
"Imports, US, Miscellaneous, Value Index, % YoY",p,"Imports, US, Miscellaneous, Value, index, % YoY"
"Imports, US, Raw Materials, Quantum Index, % YoY",p,"Imports, US, Raw Materials, Volume, index, % YoY"
"Imports, US, Raw Materials, Unit Index, % YoY",p,"Imports, US, Raw Materials, Price, index, % YoY"
"Imports, US, Raw Materials, Value Index, % YoY",p,"Imports, US, Raw Materials, Value, index, % YoY"
"Imports, US, Total, Quantum Index, % YoY",p,"Imports, US, Total, Volume, index, % YoY"
"Imports, US, Total, Unit Index, % YoY",p,"Imports, US, Total, Price, index, % YoY"
"Imports, US, Total, Value Index, % YoY",p,"Imports, US, Total, Value, index, % YoY"
"Imports, World, Aircraft Engines, Quantum Index, % YoY",p,"Imports, World, Aircraft Engines, Volume, index, % YoY"
"Imports, World, Aircraft Engines, Unit Index, % YoY",p,"Imports, World, Aircraft Engines, Price, index, % YoY"
"Imports, World, Aircraft Engines, Value Index, % YoY",p,"Imports, World, Aircraft Engines, Value, index, % YoY"
"Imports, World, Aircraft, Quantum Index, % YoY",p,"Imports, World, Aircraft, Volume, index, % YoY"
"Imports, World, Aircraft, Unit Index, % YoY",p,"Imports, World, Aircraft, Price, index, % YoY"
"Imports, World, Aircraft, Value Index, % YoY",p,"Imports, World, Aircraft, Value, index, % YoY"
"Imports, World, Alcoholic Beverages, Quantum Index, % YoY",p,"Imports, World, Alcoholic Beverages, Volume, index, % YoY"
"Imports, World, Alcoholic Beverages, Unit Index, % YoY",p,"Imports, World, Alcoholic Beverages, Price, index, % YoY"
"Imports, World, Alcoholic Beverages, Value Index, % YoY",p,"Imports, World, Alcoholic Beverages, Value, index, % YoY"
"Imports, World, Aluminium and Aluminium Alloys, Quantum Index, % YoY",p,"Imports, World, Aluminium and Aluminium Alloys, Volume, index, % YoY"
"Imports, World, Aluminium and Aluminium Alloys, Unit Index, % YoY",p,"Imports, World, Aluminium and Aluminium Alloys, Price, index, % YoY"
"Imports, World, Aluminium and Aluminium Alloys, Value Index, % YoY",p,"Imports, World, Aluminium and Aluminium Alloys, Value, index, % YoY"
"Imports, World, Articles of apparel, Quantum Index, % YoY",p,"Imports, World, Articles of apparel, Volume, index, % YoY"
"Imports, World, Articles of apparel, Unit Index, % YoY",p,"Imports, World, Articles of apparel, Price, index, % YoY"
"Imports, World, Articles of apparel, Value Index, % YoY",p,"Imports, World, Articles of apparel, Value, index, % YoY"
"Imports, World, Audio and Visual apparatus, Quantum Index, % YoY",p,"Imports, World, Audio and Visual apparatus, Volume, index, % YoY"
"Imports, World, Audio and Visual apparatus, Unit Index, % YoY",p,"Imports, World, Audio and Visual apparatus, Price, index, % YoY"
"Imports, World, Audio and Visual apparatus, Value Index, % YoY",p,"Imports, World, Audio and Visual apparatus, Value, index, % YoY"
"Imports, World, Beverages, Quantum Index, % YoY",p,"Imports, World, Beverages, Volume, index, % YoY"
"Imports, World, Beverages, Unit Index, % YoY",p,"Imports, World, Beverages, Price, index, % YoY"
"Imports, World, Beverages, Value Index, % YoY",p,"Imports, World, Beverages, Value, index, % YoY"
"Imports, World, Cereals, Quantum Index, % YoY",p,"Imports, World, Cereals, Volume, index, % YoY"
"Imports, World, Cereals, Unit Index, % YoY",p,"Imports, World, Cereals, Price, index, % YoY"
"Imports, World, Cereals, Value Index, % YoY",p,"Imports, World, Cereals, Value, index, % YoY"
"Imports, World, Chemicals, Quantum Index, % YoY",p,"Imports, World, Chemicals, Volume, index, % YoY"
"Imports, World, Chemicals, Unit Index, % YoY",p,"Imports, World, Chemicals, Price, index, % YoY"
"Imports, World, Chemicals, Value Index, % YoY",p,"Imports, World, Chemicals, Value, index, % YoY"
"Imports, World, Cigarettes, Quantum Index, % YoY",p,"Imports, World, Cigarettes, Volume, index, % YoY"
"Imports, World, Cigarettes, Unit Index, % YoY",p,"Imports, World, Cigarettes, Price, index, % YoY"
"Imports, World, Cigarettes, Value Index, % YoY",p,"Imports, World, Cigarettes, Value, index, % YoY"
"Imports, World, Clothing and Accessories, Quantum Index, % YoY",p,"Imports, World, Clothing and Accessories, Volume, index, % YoY"
"Imports, World, Clothing and Accessories, Unit Index, % YoY",p,"Imports, World, Clothing and Accessories, Price, index, % YoY"
"Imports, World, Clothing and Accessories, Value Index, % YoY",p,"Imports, World, Clothing and Accessories, Value, index, % YoY"
"Imports, World, Clothing, Quantum Index, % YoY",p,"Imports, World, Clothing, Volume, index, % YoY"
"Imports, World, Clothing, Unit Index, % YoY",p,"Imports, World, Clothing, Price, index, % YoY"
"Imports, World, Clothing, Value Index, % YoY",p,"Imports, World, Clothing, Value, index, % YoY"
"Imports, World, Clothing,Knitted or Clothe, Quantum Index, % YoY",p,"Imports, World, Clothing,Knitted or Clothe, Volume, index, % YoY"
"Imports, World, Clothing,Knitted or Clothe, Unit Index, % YoY",p,"Imports, World, Clothing,Knitted or Clothe, Price, index, % YoY"
"Imports, World, Clothing,Knitted or Clothe, Value Index, % YoY",p,"Imports, World, Clothing,Knitted or Clothe, Value, index, % YoY"
"Imports, World, Coal N.E.S., Quantum Index, % YoY",p,"Imports, World, Coal N.E.S., Volume, index, % YoY"
"Imports, World, Coal N.E.S., Unit Index, % YoY",p,"Imports, World, Coal N.E.S., Price, index, % YoY"
"Imports, World, Coal N.E.S., Value Index, % YoY",p,"Imports, World, Coal N.E.S., Value, index, % YoY"
"Imports, World, Coal for Coking N.E.S., Quantum Index, % YoY",p,"Imports, World, Coal for Coking N.E.S., Volume, index, % YoY"
"Imports, World, Coal for Coking N.E.S., Unit Index, % YoY",p,"Imports, World, Coal for Coking N.E.S., Price, index, % YoY"
"Imports, World, Coal for Coking N.E.S., Value Index, % YoY",p,"Imports, World, Coal for Coking N.E.S., Value, index, % YoY"
"Imports, World, Coal of Coking, Quantum Index, % YoY",p,"Imports, World, Coal of Coking, Volume, index, % YoY"
"Imports, World, Coal of Coking, Unit Index, % YoY",p,"Imports, World, Coal of Coking, Price, index, % YoY"
"Imports, World, Coal of Coking, Value Index, % YoY",p,"Imports, World, Coal of Coking, Value, index, % YoY"
"Imports, World, Coal, Quantum Index, % YoY",p,"Imports, World, Coal, Volume, index, % YoY"
"Imports, World, Coal, Unit Index, % YoY",p,"Imports, World, Coal, Price, index, % YoY"
"Imports, World, Coal, Value Index, % YoY",p,"Imports, World, Coal, Value, index, % YoY"
"Imports, World, Coffee & Cocoa, Quantum Index, % YoY",p,"Imports, World, Coffee & Cocoa, Volume, index, % YoY"
"Imports, World, Coffee & Cocoa, Unit Index, % YoY",p,"Imports, World, Coffee & Cocoa, Price, index, % YoY"
"Imports, World, Coffee & Cocoa, Value Index, % YoY",p,"Imports, World, Coffee & Cocoa, Value, index, % YoY"
"Imports, World, Coffee, Quantum Index, % YoY",p,"Imports, World, Coffee, Volume, index, % YoY"
"Imports, World, Coffee, Unit Index, % YoY",p,"Imports, World, Coffee, Price, index, % YoY"
"Imports, World, Coffee, Value Index, % YoY",p,"Imports, World, Coffee, Value, index, % YoY"
"Imports, World, Computrs and Units, Quantum Index, % YoY",p,"Imports, World, Computrs and Units, Volume, index, % YoY"
"Imports, World, Computrs and Units, Unit Index, % YoY",p,"Imports, World, Computrs and Units, Price, index, % YoY"
"Imports, World, Computrs and Units, Value Index, % YoY",p,"Imports, World, Computrs and Units, Value, index, % YoY"
"Imports, World, Copper and Copper alloys, Quantum Index, % YoY",p,"Imports, World, Copper and Copper alloys, Volume, index, % YoY"
"Imports, World, Copper and Copper alloys, Unit Index, % YoY",p,"Imports, World, Copper and Copper alloys, Price, index, % YoY"
"Imports, World, Copper and Copper alloys, Value Index, % YoY",p,"Imports, World, Copper and Copper alloys, Value, index, % YoY"
