raw_data_name,data_type,cleaned_name
"Taiwan, Trade balance, Romania, USD bn, 12mma",b,"Taiwan, Trade balance, Romania, USD, 12mma, Value"
"Taiwan, Trade balance, Russia, USD bn, 12mma",b,"Taiwan, Trade balance, Russia, USD, 12mma, Value"
"Taiwan, Trade balance, Serbia, USD bn, 12mma",b,"Taiwan, Trade balance, Serbia, USD, 12mma, Value"
"Taiwan, Trade balance, Singapore, USD bn, 12mma",b,"Taiwan, Trade balance, Singapore, USD, 12mma, Value"
"Taiwan, Trade balance, Slovakia, USD bn, 12mma",b,"Taiwan, Trade balance, Slovakia, USD, 12mma, Value"
"Taiwan, Trade balance, Slovenia, USD bn, 12mma",b,"Taiwan, Trade balance, Slovenia, USD, 12mma, Value"
"Taiwan, Trade balance, South America, USD bn, 12mma",b,"Taiwan, Trade balance, South America, USD, 12mma, Value"
"Taiwan, Trade balance, Spain, USD bn, 12mma",b,"Taiwan, Trade balance, Spain, USD, 12mma, Value"
"Taiwan, Trade balance, Sweden, USD bn, 12mma",b,"Taiwan, Trade balance, Sweden, USD, 12mma, Value"
"Taiwan, Trade balance, Switzerland, USD bn, 12mma",b,"Taiwan, Trade balance, Switzerland, USD, 12mma, Value"
"Taiwan, Trade balance, Thailand, USD bn, 12mma",b,"Taiwan, Trade balance, Thailand, USD, 12mma, Value"
"Taiwan, Trade balance, UK, USD bn, 12mma",b,"Taiwan, Trade balance, UK, USD, 12mma, Value"
"Taiwan, Trade balance, US, USD bn, 12mma",b,"Taiwan, Trade balance, US, USD, 12mma, Value"
"Taiwan, Trade balance, Ukraine, USD bn, 12mma",b,"Taiwan, Trade balance, Ukraine, USD, 12mma, Value"
"Taiwan, Trade balance, Vietnam, USD bn, 12mma",b,"Taiwan, Trade balance, Vietnam, USD, 12mma, Value"
"Taiwan, Trade balance, ASEAN, USD bn, 12mma",b,"Taiwan, Trade balance, ASEAN, USD, 12mma, Value"
"Taiwan, Trade balance, EU, USD bn, 12mma",b,"Taiwan, Trade balance, EU, USD, 12mma, Value"
"Taiwan, Trade balance, Developed Europe, USD bn, 12mma",b,"Taiwan, Trade balance, Developed Europe, USD, 12mma, Value"
"Taiwan, Trade balance, DM excl Japan, USD bn, 12mma",b,"Taiwan, Trade balance, DM excl Japan, USD, 12mma, Value"
"Taiwan, Trade balance, China and Hong Kong, USD bn, 12mma",b,"Taiwan, Trade balance, China and Hong Kong, USD, 12mma, Value"
"Taiwan, Trade balance, North Asia, USD bn, 12mma",b,"Taiwan, Trade balance, North Asia, USD, 12mma, Value"
"Taiwan, Trade balance, EM, USD bn, 12mma",b,"Taiwan, Trade balance, EM, USD, 12mma, Value"
"Taiwan, Trade balance, Excluding China, USD bn, 12mma",b,"Taiwan, Trade balance, Excluding China, USD, 12mma, Value"
"Taiwan, Trade balance, Excluding China and Hong Kong, USD bn, 12mma",b,"Taiwan, Trade balance, Excluding China and Hong Kong, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Iron and steel, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, Iron and steel, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Other base metals, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, Other base metals, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, Organic, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals, Organic, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral Products, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral Products, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral products, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Optical and clocks, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Others, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Others, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Tetiles, Fibre, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Tetiles, Fibre, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Textiles, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Total, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Total, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Transportation, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Transportation, USD, 12mma, Value"
"Taiwan, Exports, Detailed, World, DRAM, USD bn, 12mma",b,"Taiwan, Exports, Detailed, World, DRAM, USD, 12mma, Value"
"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, USD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Electronic components excluding integrated circuits, USD, 12mma, Value"
"Taiwan, Exports, Detailed, World, Storage media, USD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Storage media, USD, 12mma, Value"
"Taiwan, Exports, Detailed, World, Switches and Routers, USD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Switches and Routers, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals and rubber, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals and rubber, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles and footwear, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Textiles and footwear, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Miscellaneous, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Miscellaneous, USD, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, China, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, China, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, China, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, China, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, Japan, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, Japan, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, Korea, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, Korea, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Base metals, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Base metals, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Mineral Products, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Mineral Products, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, World, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, China and Hong Kong, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, Hong Kong, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, ASEAN, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, US, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, USD bn, 12mma",b,"Taiwan, Trade balance, Broad, EU, Machinery and electrical excluding semi, USD, 12mma, Value"
"Taiwan, Exports, Detailed, World, Integrated circuit, USD bn, 12mma",b,"Taiwan, Exports, Detailed, World, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, World, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, World, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, China and Hong Kong, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, China, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, China, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Hong Kong, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Japan, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, Korea, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, ASEAN, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, US, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, US, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, Detailed, EU, Integrated circuit, USD bn, 12mma",b,"Taiwan, Trade balance, Detailed, EU, Integrated circuit, USD, 12mma, Value"
"Taiwan, Trade balance, All, SA, USD bn, 12mma",b,"Taiwan, Trade balance, All, SA, USD, 12mma, Value"
"Taiwan, Trade balance, ASEAN, SA, USD bn, 12mma",b,"Taiwan, Trade balance, ASEAN, SA, USD, 12mma, Value"
"Taiwan, Trade balance, China and Hong Kong, SA, USD bn, 12mma",b,"Taiwan, Trade balance, China and Hong Kong, SA, USD, 12mma, Value"
"Taiwan, Trade balance, North Asia, SA, USD bn, 12mma",b,"Taiwan, Trade balance, North Asia, SA, USD, 12mma, Value"
"Taiwan, Trade balance, Developed Europe, SA, USD bn, 12mma",b,"Taiwan, Trade balance, Developed Europe, SA, USD, 12mma, Value"
"Taiwan, Trade balance, US, SA, USD bn, 12mma",b,"Taiwan, Trade balance, US, SA, USD, 12mma, Value"
"Taiwan, Trade balance, DM excl Japan, SA, USD bn, 12mma",b,"Taiwan, Trade balance, DM excl Japan, SA, USD, 12mma, Value"
"Taiwan, Trade balance, China, SA, USD bn, 12mma",b,"Taiwan, Trade balance, China, SA, USD, 12mma, Value"
"Taiwan, Trade balance, EM, SA, USD bn, 12mma",b,"Taiwan, Trade balance, EM, SA, USD, 12mma, Value"
"Taiwan, Trade balance, EU, SA, USD bn, 12mma",b,"Taiwan, Trade balance, EU, SA, USD, 12mma, Value"
"Taiwan, Exports, China and Hong Kong, SA, TWD bn, 12mma",b,"Taiwan, Exports, China and Hong Kong, SA, LCU, 12mma, Value"
"Taiwan, Trade balance, TWD bn, 12mma",b,"Taiwan, Trade balance, LCU, 12mma, Value"
"Taiwan, Trade balance, Africa, TWD bn, 12mma",b,"Taiwan, Trade balance, Africa, LCU, 12mma, Value"
"Taiwan, Trade balance, Albania, TWD bn, 12mma",b,"Taiwan, Trade balance, Albania, LCU, 12mma, Value"
"Taiwan, Trade balance, Asia, TWD bn, 12mma",b,"Taiwan, Trade balance, Asia, LCU, 12mma, Value"
"Taiwan, Trade balance, Australia, TWD bn, 12mma",b,"Taiwan, Trade balance, Australia, LCU, 12mma, Value"
"Taiwan, Trade balance, Austria, TWD bn, 12mma",b,"Taiwan, Trade balance, Austria, LCU, 12mma, Value"
"Taiwan, Trade balance, Belarus, TWD bn, 12mma",b,"Taiwan, Trade balance, Belarus, LCU, 12mma, Value"
"Taiwan, Trade balance, Belgium, TWD bn, 12mma",b,"Taiwan, Trade balance, Belgium, LCU, 12mma, Value"
"Taiwan, Trade balance, Bhutan, TWD bn, 12mma",b,"Taiwan, Trade balance, Bhutan, LCU, 12mma, Value"
"Taiwan, Trade balance, BosniaandHerzegovina, TWD bn, 12mma",b,"Taiwan, Trade balance, BosniaandHerzegovina, LCU, 12mma, Value"
"Taiwan, Trade balance, Brunei, TWD bn, 12mma",b,"Taiwan, Trade balance, Brunei, LCU, 12mma, Value"
"Taiwan, Trade balance, Bulgaria, TWD bn, 12mma",b,"Taiwan, Trade balance, Bulgaria, LCU, 12mma, Value"
"Taiwan, Trade balance, Cambodia, TWD bn, 12mma",b,"Taiwan, Trade balance, Cambodia, LCU, 12mma, Value"
"Taiwan, Trade balance, Canada, TWD bn, 12mma",b,"Taiwan, Trade balance, Canada, LCU, 12mma, Value"
"Taiwan, Trade balance, Central America, TWD bn, 12mma",b,"Taiwan, Trade balance, Central America, LCU, 12mma, Value"
"Taiwan, Trade balance, China, TWD bn, 12mma",b,"Taiwan, Trade balance, China, LCU, 12mma, Value"
"Taiwan, Trade balance, Croatia, TWD bn, 12mma",b,"Taiwan, Trade balance, Croatia, LCU, 12mma, Value"
"Taiwan, Trade balance, CzechRepublic, TWD bn, 12mma",b,"Taiwan, Trade balance, CzechRepublic, LCU, 12mma, Value"
"Taiwan, Trade balance, Denmark, TWD bn, 12mma",b,"Taiwan, Trade balance, Denmark, LCU, 12mma, Value"
"Taiwan, Trade balance, Estonia, TWD bn, 12mma",b,"Taiwan, Trade balance, Estonia, LCU, 12mma, Value"
"Taiwan, Trade balance, Europe, TWD bn, 12mma",b,"Taiwan, Trade balance, Europe, LCU, 12mma, Value"
"Taiwan, Trade balance, Finland, TWD bn, 12mma",b,"Taiwan, Trade balance, Finland, LCU, 12mma, Value"
"Taiwan, Trade balance, France, TWD bn, 12mma",b,"Taiwan, Trade balance, France, LCU, 12mma, Value"
"Taiwan, Trade balance, Germany, TWD bn, 12mma",b,"Taiwan, Trade balance, Germany, LCU, 12mma, Value"
"Taiwan, Trade balance, Greece, TWD bn, 12mma",b,"Taiwan, Trade balance, Greece, LCU, 12mma, Value"
"Taiwan, Trade balance, Hong Kong, TWD bn, 12mma",b,"Taiwan, Trade balance, Hong Kong, LCU, 12mma, Value"
"Taiwan, Trade balance, Hungary, TWD bn, 12mma",b,"Taiwan, Trade balance, Hungary, LCU, 12mma, Value"
"Taiwan, Trade balance, Iceland, TWD bn, 12mma",b,"Taiwan, Trade balance, Iceland, LCU, 12mma, Value"
"Taiwan, Trade balance, Indonesia, TWD bn, 12mma",b,"Taiwan, Trade balance, Indonesia, LCU, 12mma, Value"
"Taiwan, Trade balance, Ireland, TWD bn, 12mma",b,"Taiwan, Trade balance, Ireland, LCU, 12mma, Value"
"Taiwan, Trade balance, Italy, TWD bn, 12mma",b,"Taiwan, Trade balance, Italy, LCU, 12mma, Value"
"Taiwan, Trade balance, Japan, TWD bn, 12mma",b,"Taiwan, Trade balance, Japan, LCU, 12mma, Value"
"Taiwan, Trade balance, Korea, TWD bn, 12mma",b,"Taiwan, Trade balance, Korea, LCU, 12mma, Value"
"Taiwan, Trade balance, Laos, TWD bn, 12mma",b,"Taiwan, Trade balance, Laos, LCU, 12mma, Value"
"Taiwan, Trade balance, Latvia, TWD bn, 12mma",b,"Taiwan, Trade balance, Latvia, LCU, 12mma, Value"
"Taiwan, Trade balance, Lithuania, TWD bn, 12mma",b,"Taiwan, Trade balance, Lithuania, LCU, 12mma, Value"
"Taiwan, Trade balance, Luxembourg, TWD bn, 12mma",b,"Taiwan, Trade balance, Luxembourg, LCU, 12mma, Value"
"Taiwan, Trade balance, Malaysia, TWD bn, 12mma",b,"Taiwan, Trade balance, Malaysia, LCU, 12mma, Value"
"Taiwan, Trade balance, Malta, TWD bn, 12mma",b,"Taiwan, Trade balance, Malta, LCU, 12mma, Value"
"Taiwan, Trade balance, Middle East, TWD bn, 12mma",b,"Taiwan, Trade balance, Middle East, LCU, 12mma, Value"
"Taiwan, Trade balance, Moldova, TWD bn, 12mma",b,"Taiwan, Trade balance, Moldova, LCU, 12mma, Value"
"Taiwan, Trade balance, Monaco, TWD bn, 12mma",b,"Taiwan, Trade balance, Monaco, LCU, 12mma, Value"
"Taiwan, Trade balance, Montenegro, TWD bn, 12mma",b,"Taiwan, Trade balance, Montenegro, LCU, 12mma, Value"
"Taiwan, Trade balance, Myanmar, TWD bn, 12mma",b,"Taiwan, Trade balance, Myanmar, LCU, 12mma, Value"
"Taiwan, Trade balance, Netherlands, TWD bn, 12mma",b,"Taiwan, Trade balance, Netherlands, LCU, 12mma, Value"
"Taiwan, Trade balance, New Zealand, TWD bn, 12mma",b,"Taiwan, Trade balance, New Zealand, LCU, 12mma, Value"
"Taiwan, Trade balance, North America, TWD bn, 12mma",b,"Taiwan, Trade balance, North America, LCU, 12mma, Value"
"Taiwan, Trade balance, NorthMacedonia, TWD bn, 12mma",b,"Taiwan, Trade balance, NorthMacedonia, LCU, 12mma, Value"
"Taiwan, Trade balance, Norway, TWD bn, 12mma",b,"Taiwan, Trade balance, Norway, LCU, 12mma, Value"
"Taiwan, Trade balance, Oceania, TWD bn, 12mma",b,"Taiwan, Trade balance, Oceania, LCU, 12mma, Value"
"Taiwan, Trade balance, Philippines, TWD bn, 12mma",b,"Taiwan, Trade balance, Philippines, LCU, 12mma, Value"
"Taiwan, Trade balance, Poland, TWD bn, 12mma",b,"Taiwan, Trade balance, Poland, LCU, 12mma, Value"
"Taiwan, Trade balance, Portugal, TWD bn, 12mma",b,"Taiwan, Trade balance, Portugal, LCU, 12mma, Value"
"Taiwan, Trade balance, Romania, TWD bn, 12mma",b,"Taiwan, Trade balance, Romania, LCU, 12mma, Value"
"Taiwan, Trade balance, Russia, TWD bn, 12mma",b,"Taiwan, Trade balance, Russia, LCU, 12mma, Value"
"Taiwan, Trade balance, Serbia, TWD bn, 12mma",b,"Taiwan, Trade balance, Serbia, LCU, 12mma, Value"
"Taiwan, Trade balance, Singapore, TWD bn, 12mma",b,"Taiwan, Trade balance, Singapore, LCU, 12mma, Value"
"Taiwan, Trade balance, Slovakia, TWD bn, 12mma",b,"Taiwan, Trade balance, Slovakia, LCU, 12mma, Value"
"Taiwan, Trade balance, Slovenia, TWD bn, 12mma",b,"Taiwan, Trade balance, Slovenia, LCU, 12mma, Value"
"Taiwan, Trade balance, South America, TWD bn, 12mma",b,"Taiwan, Trade balance, South America, LCU, 12mma, Value"
"Taiwan, Trade balance, Spain, TWD bn, 12mma",b,"Taiwan, Trade balance, Spain, LCU, 12mma, Value"
"Taiwan, Trade balance, Sweden, TWD bn, 12mma",b,"Taiwan, Trade balance, Sweden, LCU, 12mma, Value"
"Taiwan, Trade balance, Switzerland, TWD bn, 12mma",b,"Taiwan, Trade balance, Switzerland, LCU, 12mma, Value"
"Taiwan, Trade balance, Thailand, TWD bn, 12mma",b,"Taiwan, Trade balance, Thailand, LCU, 12mma, Value"
"Taiwan, Trade balance, UK, TWD bn, 12mma",b,"Taiwan, Trade balance, UK, LCU, 12mma, Value"
"Taiwan, Trade balance, US, TWD bn, 12mma",b,"Taiwan, Trade balance, US, LCU, 12mma, Value"
"Taiwan, Trade balance, Ukraine, TWD bn, 12mma",b,"Taiwan, Trade balance, Ukraine, LCU, 12mma, Value"
"Taiwan, Trade balance, Vietnam, TWD bn, 12mma",b,"Taiwan, Trade balance, Vietnam, LCU, 12mma, Value"
"Taiwan, Trade balance, ASEAN, TWD bn, 12mma",b,"Taiwan, Trade balance, ASEAN, LCU, 12mma, Value"
"Taiwan, Trade balance, EU, TWD bn, 12mma",b,"Taiwan, Trade balance, EU, LCU, 12mma, Value"
"Taiwan, Trade balance, Developed Europe, TWD bn, 12mma",b,"Taiwan, Trade balance, Developed Europe, LCU, 12mma, Value"
"Taiwan, Trade balance, DM excl Japan, TWD bn, 12mma",b,"Taiwan, Trade balance, DM excl Japan, LCU, 12mma, Value"
"Taiwan, Trade balance, China and Hong Kong, TWD bn, 12mma",b,"Taiwan, Trade balance, China and Hong Kong, LCU, 12mma, Value"
"Taiwan, Trade balance, North Asia, TWD bn, 12mma",b,"Taiwan, Trade balance, North Asia, LCU, 12mma, Value"
"Taiwan, Trade balance, EM, TWD bn, 12mma",b,"Taiwan, Trade balance, EM, LCU, 12mma, Value"
"Taiwan, Trade balance, Excluding China, TWD bn, 12mma",b,"Taiwan, Trade balance, Excluding China, LCU, 12mma, Value"
"Taiwan, Trade balance, Excluding China and Hong Kong, TWD bn, 12mma",b,"Taiwan, Trade balance, Excluding China and Hong Kong, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Iron and steel, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, Iron and steel, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, Other base metals, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, Other base metals, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Base metals, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Base metals, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, Organic, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals, Organic, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Chemicals, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Chemicals, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Electrical machinery, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, IT products, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Machinery, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, Parts, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Machinery and electrical, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Machinery and electrical, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral Products, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral Products, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral products, Refined petroleum products, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Mineral products, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Mineral products, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Optical and clocks, Optical and precision instruments, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Optical and clocks, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Optical and clocks, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Others, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Others, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastic products, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, Plastics, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Plastics and rubber, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Plastics and rubber, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Tetiles, Fibre, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Tetiles, Fibre, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Textiles, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Textiles, LCU, 12mma, Value"
"Taiwan, Exports, Broad, World, Total, TWD bn, 12mma",b,"Taiwan, Exports, Broad, World, Total, LCU, 12mma, Value"
