name,display_name,data_type,chart_type
"Korea, EPI, Contractual Currency basis, Processing assembly-type, % YoY","Korea, EPI, Contractual Currency basis, Processing assembly-type, % YoY",None,line
"Korea, EPI, USD basis, DRAM, % YoY","Korea, EPI, USD basis, DRAM, % YoY",None,line
"Korea, EPI, USD basis, Beverages & tobacco, % YoY","Korea, EPI, USD basis, Beverages & tobacco, % YoY",None,line
"Korea, EPI, USD basis, Chemicals & related products, n.e.c., % YoY","Korea, EPI, USD basis, Chemicals & related products, n.e.c., % YoY",None,line
"Korea, EPI, USD basis, Commodities & transactions not classified, % YoY","Korea, EPI, USD basis, Commodities & transactions not classified, % YoY",None,line
"Korea, EPI, USD basis, Energy, % YoY","Korea, EPI, USD basis, Energy, % YoY",None,line
"Korea, EPI, USD basis, Excluding IT, % YoY","Korea, EPI, USD basis, Excluding IT, % YoY",None,line
"Korea, EPI, USD basis, Excluding energy, % YoY","Korea, EPI, USD basis, Excluding energy, % YoY",None,line
"Korea, EPI, USD basis, Excluding foods & energy, % YoY","Korea, EPI, USD basis, Excluding foods & energy, % YoY",None,line
"Korea, EPI, USD basis, Excluding foods, % YoY","Korea, EPI, USD basis, Excluding foods, % YoY",None,line
"Korea, EPI, USD basis, Food & live animals, % YoY","Korea, EPI, USD basis, Food & live animals, % YoY",None,line
"Korea, EPI, USD basis, Foods & energy, % YoY","Korea, EPI, USD basis, Foods & energy, % YoY",None,line
"Korea, EPI, USD basis, Foods, % YoY","Korea, EPI, USD basis, Foods, % YoY",None,line
"Korea, EPI, USD basis, Inedible raw materials excluding fuels, % YoY","Korea, EPI, USD basis, Inedible raw materials excluding fuels, % YoY",None,line
"Korea, EPI, USD basis, Informational technology, % YoY","Korea, EPI, USD basis, Informational technology, % YoY",None,line
"Korea, EPI, USD basis, Life related-type, % YoY","Korea, EPI, USD basis, Life related-type, % YoY",None,line
"Korea, EPI, USD basis, Machinery & transport equipment, % YoY","Korea, EPI, USD basis, Machinery & transport equipment, % YoY",None,line
"Korea, EPI, USD basis, Manufactured goods classified by materials, % YoY","Korea, EPI, USD basis, Manufactured goods classified by materials, % YoY",None,line
"Korea, EPI, USD basis, Mineral fuels, lubricants & related materials, % YoY","Korea, EPI, USD basis, Mineral fuels, lubricants & related materials, % YoY",None,line
"Korea, EPI, USD basis, Miscellaneous manufactured articles, % YoY","Korea, EPI, USD basis, Miscellaneous manufactured articles, % YoY",None,line
"Korea, EPI, USD basis, Primary materials-type, % YoY","Korea, EPI, USD basis, Primary materials-type, % YoY",None,line
"Korea, EPI, USD basis, Processing assembly-type, % YoY","Korea, EPI, USD basis, Processing assembly-type, % YoY",None,line
"Korea, EPI, KRW basis, DRAM, % YoY","Korea, EPI, KRW basis, DRAM, % YoY",None,line
"Korea, EPI, KRW basis, Beverages & tobacco, % YoY","Korea, EPI, KRW basis, Beverages & tobacco, % YoY",None,line
"Korea, EPI, KRW basis, Chemicals & related products, n.e.c., % YoY","Korea, EPI, KRW basis, Chemicals & related products, n.e.c., % YoY",None,line
"Korea, EPI, KRW basis, Commodities & transactions not classified, % YoY","Korea, EPI, KRW basis, Commodities & transactions not classified, % YoY",None,line
"Korea, EPI, KRW basis, Energy, % YoY","Korea, EPI, KRW basis, Energy, % YoY",None,line
"Korea, EPI, KRW basis, Excluding IT, % YoY","Korea, EPI, KRW basis, Excluding IT, % YoY",None,line
"Korea, EPI, KRW basis, Excluding energy, % YoY","Korea, EPI, KRW basis, Excluding energy, % YoY",None,line
"Korea, EPI, KRW basis, Excluding foods & energy, % YoY","Korea, EPI, KRW basis, Excluding foods & energy, % YoY",None,line
"Korea, EPI, KRW basis, Excluding foods, % YoY","Korea, EPI, KRW basis, Excluding foods, % YoY",None,line
"Korea, EPI, KRW basis, Food & live animals, % YoY","Korea, EPI, KRW basis, Food & live animals, % YoY",None,line
"Korea, EPI, KRW basis, Foods & energy, % YoY","Korea, EPI, KRW basis, Foods & energy, % YoY",None,line
"Korea, EPI, KRW basis, Foods, % YoY","Korea, EPI, KRW basis, Foods, % YoY",None,line
"Korea, EPI, KRW basis, Inedible raw materials excluding fuels, % YoY","Korea, EPI, KRW basis, Inedible raw materials excluding fuels, % YoY",None,line
"Korea, EPI, KRW basis, Informational technology, % YoY","Korea, EPI, KRW basis, Informational technology, % YoY",None,line
"Korea, EPI, KRW basis, Life related-type, % YoY","Korea, EPI, KRW basis, Life related-type, % YoY",None,line
"Korea, EPI, KRW basis, Machinery & transport equipment, % YoY","Korea, EPI, KRW basis, Machinery & transport equipment, % YoY",None,line
"Korea, EPI, KRW basis, Manufactured goods classified by materials, % YoY","Korea, EPI, KRW basis, Manufactured goods classified by materials, % YoY",None,line
"Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, % YoY","Korea, EPI, KRW basis, Mineral fuels, lubricants & related materials, % YoY",None,line
"Korea, EPI, KRW basis, Miscellaneous manufactured articles, % YoY","Korea, EPI, KRW basis, Miscellaneous manufactured articles, % YoY",None,line
"Korea, EPI, KRW basis, Primary materials-type, % YoY","Korea, EPI, KRW basis, Primary materials-type, % YoY",None,line
"Korea, EPI, KRW basis, Processing assembly-type, % YoY","Korea, EPI, KRW basis, Processing assembly-type, % YoY",None,line
"Korea, MPI, Contractual Currency basis, % YoY","Korea, MPI, Contractual Currency basis, % YoY",None,line
"Korea, MPI, USD basis, % YoY","Korea, MPI, USD basis, % YoY",None,line
"Korea, MPI, KRW basis, % YoY","Korea, MPI, KRW basis, % YoY",None,line
"Korea, EPI, Contractual Currency basis, % YoY","Korea, EPI, Contractual Currency basis, % YoY",None,line
"Korea, EPI, USD basis, % YoY","Korea, EPI, USD basis, % YoY",None,line
"Korea, EPI, KRW basis, % YoY","Korea, EPI, KRW basis, % YoY",None,line
"Korea, MPI, KRW basis, Index, SA","Korea, MPI, KRW basis, Index, SA",None,line
"Korea, EPI, KRW basis, Index, SA","Korea, EPI, KRW basis, Index, SA",None,line
"Korea, MPI, USD basis, Index, SA","Korea, MPI, USD basis, Index, SA",None,line
"Korea, EPI, USD basis, Index, SA","Korea, EPI, USD basis, Index, SA",None,line
"Korea, EPI, Contractual Currency basis, DRAM, Index, SA","Korea, EPI, Contractual Currency basis, DRAM, Index, SA",None,line
"Korea, EPI, KRW basis, DRAM, Index, SA","Korea, EPI, KRW basis, DRAM, Index, SA",None,line
"Korea, MPI, KRW basis, Index, SA, % MoM annualised","Korea, MPI, KRW basis, Index, SA, % MoM annualised",None,line
"Korea, EPI, KRW basis, Index, SA, % MoM annualised","Korea, EPI, KRW basis, Index, SA, % MoM annualised",None,line
"Korea, MPI, USD basis, Index, SA, % MoM annualised","Korea, MPI, USD basis, Index, SA, % MoM annualised",None,line
"Korea, EPI, USD basis, Index, SA, % MoM annualised","Korea, EPI, USD basis, Index, SA, % MoM annualised",None,line
"Korea, EPI, Contractual Currency basis, DRAM, Index, SA, % MoM annualised","Korea, EPI, Contractual Currency basis, DRAM, Index, SA, % MoM annualised",None,line
"Korea, EPI, KRW basis, DRAM, Index, SA, % MoM annualised","Korea, EPI, KRW basis, DRAM, Index, SA, % MoM annualised",None,line
"Korea, EPI, Contractual Currency basis, DRAM, Index, 3mma","Korea, EPI, Contractual Currency basis, DRAM, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Beverages & tobacco, Index, 3mma","Korea, EPI, Contractual Currency basis, Beverages & tobacco, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., Index, 3mma","Korea, EPI, Contractual Currency basis, Chemicals & related products, n.e.c., Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Commodities & transactions not classified, Index, 3mma","Korea, EPI, Contractual Currency basis, Commodities & transactions not classified, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Energy, Index, 3mma","Korea, EPI, Contractual Currency basis, Energy, Index, 3mma",None,line
"Korea, EPI, Contractual Currency basis, Excluding IT, Index, 3mma","Korea, EPI, Contractual Currency basis, Excluding IT, Index, 3mma",None,line
